onset	duration	trial	value	instruction
5571	8	1	2	task
13525	7	1	3	interval
20388	5	2	1	rest
25489	8	2	2	task
33537	7	2	3	interval
40547	5	3	1	rest
45490	8	3	2	task
53511	7	3	3	interval
60386	5	4	1	rest
65482	8	4	2	task
73526	7	4	3	interval
80393	5	5	1	rest
85491	8	5	2	task
93531	7	5	3	interval
100391	5	6	1	rest
105494	8	6	2	task
113553	7	6	3	interval
120394	5	7	1	rest
125490	8	7	2	task
133528	7	7	3	interval
140405	5	8	1	rest
145497	8	8	2	task
153551	7	8	3	interval
160451	5	9	1	rest
165490	8	9	2	task
173546	7	9	3	interval
180391	5	10	1	rest
185512	8	10	2	task
193552	7	10	3	interval
200395	5	11	1	rest
205508	8	11	2	task
213528	12	11	3	interval
225507	8	12	1	rest
233545	7	12	2	task
240601	5	12	3	interval
245504	8	13	1	rest
253517	7	13	2	task
260405	5	13	3	interval
265505	8	14	1	rest
273494	7	14	2	task
280406	5	14	3	interval
285504	8	15	1	rest
293480	7	15	2	task
300404	5	15	3	interval
305510	8	16	1	rest
313549	7	16	2	task
320406	5	16	3	interval
325510	8	17	1	rest
333559	7	17	2	task
340403	5	17	3	interval
345512	8	18	1	rest
353564	7	18	2	task
360409	5	18	3	interval
365505	8	19	1	rest
373537	7	19	2	task
380408	5	19	3	interval
385507	8	20	1	rest
393529	7	20	2	task
400408	5	20	3	interval
405512	8	21	1	rest
413571	7	21	2	task
420408	5	21	3	interval
425515	8	22	1	rest
433508	7	22	2	task
440419	5	22	3	interval
445520	8	23	1	rest
453555	8	23	2	task
461459	4	23	3	interval
465516	8	24	1	rest
473540	7	24	2	task
480412	5	24	3	interval
485525	8	25	1	rest
493527	7	25	2	task
500428	5	25	3	interval
