onset	duration	trial	value	instruction
5346	8	1	1	rest
13409	7	1	2	task
20221	5	1	3	interval
25324	8	2	1	rest
33359	7	2	2	task
40212	5	2	3	interval
45333	8	3	1	rest
53371	7	3	2	task
60226	5	3	3	interval
65324	8	4	1	rest
73351	7	4	2	task
80263	5	4	3	interval
85328	8	5	1	rest
93329	7	5	2	task
100224	5	5	3	interval
105338	8	6	1	rest
113307	7	6	2	task
120233	5	6	3	interval
125354	8	7	1	rest
133376	7	7	2	task
140260	5	7	3	interval
145349	8	8	1	rest
153371	7	8	2	task
160240	5	8	3	interval
165353	8	9	1	rest
173371	7	9	2	task
180242	5	9	3	interval
185349	8	10	1	rest
193377	7	10	2	task
200248	5	10	3	interval
205353	8	11	1	rest
213344	7	11	2	task
220250	5	11	3	interval
225351	8	12	1	rest
233383	7	12	2	task
240245	5	12	3	interval
245359	8	13	1	rest
253315	7	13	2	task
260250	5	13	3	interval
265361	8	14	1	rest
273396	7	14	2	task
280257	5	14	3	interval
285357	8	15	1	rest
293381	7	15	2	task
300255	5	15	3	interval
305362	8	16	1	rest
313352	7	16	2	task
320252	5	16	3	interval
325349	8	17	1	rest
333348	7	17	2	task
340252	5	17	3	interval
345366	8	18	1	rest
353356	7	18	2	task
360257	5	18	3	interval
365368	8	19	1	rest
373415	7	19	2	task
380267	5	19	3	interval
385378	8	20	1	rest
393393	7	20	2	task
400265	5	20	3	interval
405366	8	21	1	rest
413399	7	21	2	task
420270	5	21	3	interval
425373	8	22	1	rest
433419	7	22	2	task
440269	5	22	3	interval
445376	8	23	1	rest
453402	7	23	2	task
460289	5	23	3	interval
465377	8	24	1	rest
473455	7	24	2	task
480277	5	24	3	interval
485396	8	25	1	rest
493429	7	25	2	task
500278	5	25	3	interval
