onset	duration	trial	value	instruction
7494	8	1	3	interval
15454	7	2	1	rest
22330	6	2	2	task
28263	7	2	3	interval
35470	7	3	1	rest
42331	6	3	2	task
48710	7	3	3	interval
55425	7	4	1	rest
62332	7	4	2	task
68934	7	4	3	interval
75469	7	5	1	rest
82332	7	5	2	task
89124	6	5	3	interval
95428	7	6	1	rest
102350	6	6	2	task
108653	7	6	3	interval
115458	7	7	1	rest
122339	8	7	2	task
130057	5	7	3	interval
135473	7	8	1	rest
142339	5	8	2	task
147724	8	8	3	interval
155425	7	9	1	rest
162344	7	9	2	task
169232	6	9	3	interval
175461	7	10	1	rest
182344	7	10	2	task
189691	6	10	3	interval
195474	7	11	1	rest
202369	7	11	2	task
209072	6	11	3	interval
215482	15	12	1	rest
230635	5	12	2	task
235492	7	12	3	interval
242353	5	13	1	rest
247707	8	13	2	task
255469	8	13	3	interval
263054	6	14	1	rest
269111	6	14	2	task
275446	7	14	3	interval
282352	7	15	1	rest
288806	7	15	2	task
295477	7	15	3	interval
302358	7	16	1	rest
309680	6	16	2	task
315468	7	16	3	interval
322357	7	17	1	rest
329124	6	17	2	task
335458	7	17	3	interval
342360	8	18	1	rest
349998	6	18	2	task
355461	7	18	3	interval
362364	7	19	1	rest
369701	6	19	2	task
375542	7	19	3	interval
382365	6	20	1	rest
388321	7	20	2	task
395488	7	20	3	interval
402364	5	21	1	rest
407686	8	21	2	task
415496	7	21	3	interval
422368	5	22	1	rest
427750	8	22	2	task
435443	7	22	3	interval
442369	7	23	1	rest
449218	6	23	2	task
455532	7	23	3	interval
462373	6	24	1	rest
468107	7	24	2	task
475524	7	24	3	interval
482380	6	25	1	rest
488586	7	25	2	task
495500	6	25	3	interval
