onset	duration	trial	value	instruction
35128	8	1	1	rest
43011	7	1	2	task
50011	5	1	3	interval
55055	8	2	1	rest
63018	7	2	2	task
70035	5	2	3	interval
75053	8	3	1	rest
83031	7	3	2	task
90008	5	3	3	interval
95053	8	4	1	rest
103048	7	4	2	task
110008	5	4	3	interval
115051	8	5	1	rest
123026	7	5	2	task
130045	5	5	3	interval
135051	8	6	1	rest
143045	7	6	2	task
150039	5	6	3	interval
155063	8	7	1	rest
163020	7	7	2	task
170035	5	7	3	interval
175061	8	8	1	rest
183045	7	8	2	task
190046	5	8	3	interval
195068	8	9	1	rest
203039	7	9	2	task
210049	5	9	3	interval
215070	8	10	1	rest
223050	7	10	2	task
230051	5	10	3	interval
235073	8	11	1	rest
243032	7	11	2	task
250053	5	11	3	interval
255090	8	12	1	rest
263033	7	12	2	task
270026	5	12	3	interval
275079	8	13	1	rest
283036	7	13	2	task
290059	5	13	3	interval
295072	8	14	1	rest
303058	7	14	2	task
310054	5	14	3	interval
315086	8	15	1	rest
323065	7	15	2	task
330039	5	15	3	interval
335082	8	16	1	rest
343063	7	16	2	task
350074	5	16	3	interval
355092	8	17	1	rest
363070	7	17	2	task
370060	5	17	3	interval
375089	8	18	1	rest
383061	7	18	2	task
390048	5	18	3	interval
395091	8	19	1	rest
403074	7	19	2	task
410050	5	19	3	interval
415095	8	20	1	rest
423097	7	20	2	task
430085	5	20	3	interval
