onset	duration	trial	value	instruction
6605	8	1	2	task
14546	7	1	3	interval
21418	5	2	1	rest
26524	8	2	2	task
34553	7	2	3	interval
41426	5	3	1	rest
46534	8	3	2	task
54538	7	3	3	interval
61425	5	4	1	rest
66530	8	4	2	task
74525	7	4	3	interval
81435	5	5	1	rest
86528	8	5	2	task
94559	7	5	3	interval
101423	5	6	1	rest
106535	8	6	2	task
114557	7	6	3	interval
121433	5	7	1	rest
126536	8	7	2	task
134563	7	7	3	interval
141437	5	8	1	rest
146541	8	8	2	task
154567	7	8	3	interval
161435	5	9	1	rest
166546	8	9	2	task
174592	7	9	3	interval
181434	5	10	1	rest
186544	8	10	2	task
194612	7	10	3	interval
201444	5	11	1	rest
206550	8	11	2	task
214591	12	11	3	interval
226915	8	12	1	rest
234537	7	12	2	task
241451	5	12	3	interval
246551	8	13	1	rest
254596	7	13	2	task
261450	5	13	3	interval
266557	8	14	1	rest
274564	7	14	2	task
281474	5	14	3	interval
286561	8	15	1	rest
294579	7	15	2	task
301731	5	15	3	interval
306561	8	16	1	rest
314602	7	16	2	task
321453	5	16	3	interval
326566	8	17	1	rest
334608	7	17	2	task
341522	5	17	3	interval
346571	8	18	1	rest
354586	7	18	2	task
361475	5	18	3	interval
366571	8	19	1	rest
374620	7	19	2	task
381643	5	19	3	interval
386567	8	20	1	rest
394555	7	20	2	task
401465	5	20	3	interval
406575	8	21	1	rest
414598	7	21	2	task
421467	5	21	3	interval
426570	8	22	1	rest
434605	7	22	2	task
441476	5	22	3	interval
446577	8	23	1	rest
454604	7	23	2	task
461485	5	23	3	interval
466574	8	24	1	rest
474596	7	24	2	task
481470	5	24	3	interval
486578	8	25	1	rest
494534	7	25	2	task
501478	5	25	3	interval
