onset	duration	trial	value	instruction
14644	8	1	2	task
22569	7	1	3	interval
29425	5	2	1	rest
34528	8	2	2	task
42540	7	2	3	interval
49428	5	3	1	rest
54538	8	3	2	task
62593	7	3	3	interval
69438	5	4	1	rest
74534	8	4	2	task
82537	7	4	3	interval
89433	5	5	1	rest
94538	8	5	2	task
102581	7	5	3	interval
109453	5	6	1	rest
114545	8	6	2	task
122568	7	6	3	interval
129453	5	7	1	rest
134546	8	7	2	task
142511	7	7	3	interval
149681	5	8	1	rest
154557	8	8	2	task
162627	7	8	3	interval
169447	5	9	1	rest
174561	8	9	2	task
182596	7	9	3	interval
189454	5	10	1	rest
194559	8	10	2	task
202557	7	10	3	interval
209470	5	11	1	rest
214562	8	11	2	task
222621	7	11	3	interval
229469	5	12	1	rest
234562	8	12	2	task
242589	7	12	3	interval
249460	5	13	1	rest
254565	8	13	2	task
262605	7	13	3	interval
269469	5	14	1	rest
274574	8	14	2	task
282619	7	14	3	interval
289465	5	15	1	rest
294572	8	15	2	task
302601	7	15	3	interval
309471	5	16	1	rest
314573	8	16	2	task
322591	7	16	3	interval
329472	5	17	1	rest
334578	8	17	2	task
342603	7	17	3	interval
349613	5	18	1	rest
354582	8	18	2	task
362590	7	18	3	interval
369480	5	19	1	rest
374585	8	19	2	task
382664	7	19	3	interval
389481	5	20	1	rest
394582	8	20	2	task
402643	7	20	3	interval
409482	5	21	1	rest
414593	8	21	2	task
422555	12	21	3	interval
434600	8	22	1	rest
442632	7	22	2	task
449489	5	22	3	interval
454597	8	23	1	rest
462636	7	23	2	task
469494	5	23	3	interval
474602	8	24	1	rest
482555	7	24	2	task
489501	5	24	3	interval
494600	8	25	1	rest
502678	7	25	2	task
509505	5	25	3	interval
