onset	duration	trial	value	instruction
9516	8	1	2	task
17489	7	1	3	interval
24316	5	2	1	rest
29427	8	2	2	task
37455	7	2	3	interval
44319	5	3	1	rest
49418	8	3	2	task
57422	7	3	3	interval
64341	5	4	1	rest
69419	8	4	2	task
77460	7	4	3	interval
84322	5	5	1	rest
89427	8	5	2	task
97487	7	5	3	interval
104322	5	6	1	rest
109428	8	6	2	task
117396	7	6	3	interval
124329	5	7	1	rest
129438	8	7	2	task
137484	7	7	3	interval
144324	5	8	1	rest
149448	8	8	2	task
157495	7	8	3	interval
164342	5	9	1	rest
169440	8	9	2	task
177477	8	9	3	interval
184953	5	10	1	rest
189467	8	10	2	task
197506	7	10	3	interval
204351	5	11	1	rest
209451	8	11	2	task
217530	7	11	3	interval
224351	5	12	1	rest
229455	8	12	2	task
237525	7	12	3	interval
244364	5	13	1	rest
249461	8	13	2	task
257506	7	13	3	interval
264355	5	14	1	rest
269471	8	14	2	task
277498	7	14	3	interval
284366	5	15	1	rest
289474	8	15	2	task
297481	7	15	3	interval
304384	5	16	1	rest
309472	8	16	2	task
317504	7	16	3	interval
324374	5	17	1	rest
329474	8	17	2	task
337544	12	17	3	interval
349485	8	18	1	rest
357549	7	18	2	task
364446	5	18	3	interval
369484	8	19	1	rest
377521	7	19	2	task
384379	5	19	3	interval
389485	8	20	1	rest
397484	7	20	2	task
404393	5	20	3	interval
409485	8	21	1	rest
417526	7	21	2	task
424381	5	21	3	interval
429482	8	22	1	rest
437506	7	22	2	task
444380	5	22	3	interval
449508	8	23	1	rest
457450	7	23	2	task
464399	5	23	3	interval
469487	8	24	1	rest
477550	7	24	2	task
484385	5	24	3	interval
489493	8	25	1	rest
497516	7	25	2	task
504393	5	25	3	interval
