onset	duration	trial	value	instruction
7797	8	1	1	rest
15641	7	1	2	task
22619	5	1	3	interval
27650	8	2	1	rest
35610	7	2	2	task
42607	5	2	3	interval
47654	8	3	1	rest
55608	7	3	2	task
62603	5	3	3	interval
67651	8	4	1	rest
75631	7	4	2	task
82610	5	4	3	interval
87649	8	5	1	rest
95611	7	5	2	task
102645	5	5	3	interval
107655	8	6	1	rest
115630	7	6	2	task
122620	5	6	3	interval
127675	8	7	1	rest
135648	7	7	2	task
142640	5	7	3	interval
147669	8	8	1	rest
155626	7	8	2	task
162626	5	8	3	interval
167675	8	9	1	rest
175640	7	9	2	task
182627	5	9	3	interval
187674	8	10	1	rest
195624	7	10	2	task
202628	5	10	3	interval
207674	8	11	1	rest
215619	7	11	2	task
222623	5	11	3	interval
227695	8	12	1	rest
235628	7	12	2	task
242629	5	12	3	interval
247680	8	13	1	rest
255633	7	13	2	task
262663	5	13	3	interval
267669	8	14	1	rest
275634	7	14	2	task
282669	5	14	3	interval
287677	8	15	1	rest
295630	7	15	2	task
302657	5	15	3	interval
307686	8	16	1	rest
315651	7	16	2	task
322644	5	16	3	interval
327688	8	17	1	rest
335642	7	17	2	task
342644	5	17	3	interval
347691	8	18	1	rest
355646	7	18	2	task
362645	5	18	3	interval
367692	8	19	1	rest
375665	7	19	2	task
382672	5	19	3	interval
387689	8	20	1	rest
395649	7	20	2	task
402666	5	20	3	interval
