onset	duration	trial	value	instruction
8876	8	1	2	task
16923	9	1	3	interval
26032	3	2	1	rest
29035	8	2	2	task
36870	12	2	3	interval
48858	8	3	1	rest
56899	7	3	2	task
63755	5	3	3	interval
68880	8	4	1	rest
76935	7	4	2	task
83755	5	4	3	interval
88869	8	5	1	rest
96889	7	5	2	task
103764	5	5	3	interval
108857	8	6	1	rest
116922	7	6	2	task
123754	5	6	3	interval
128865	8	7	1	rest
136898	8	7	2	task
144384	5	7	3	interval
148864	8	8	1	rest
156910	7	8	2	task
163758	5	8	3	interval
168861	8	9	1	rest
176873	7	9	2	task
183763	5	9	3	interval
188864	8	10	1	rest
196920	7	10	2	task
203768	5	10	3	interval
208874	8	11	1	rest
216881	7	11	2	task
223773	5	11	3	interval
228881	8	12	1	rest
236922	10	12	2	task
247329	4	12	3	interval
250795	6	13	1	rest
256902	7	13	2	task
264180	5	13	3	interval
268877	8	14	1	rest
276931	7	14	2	task
283789	5	14	3	interval
288887	8	15	1	rest
296939	7	15	2	task
303777	5	15	3	interval
308884	8	16	1	rest
316842	7	16	2	task
323782	5	16	3	interval
328888	8	17	1	rest
336904	8	17	2	task
344686	4	17	3	interval
348893	8	18	1	rest
356878	7	18	2	task
363792	5	18	3	interval
368892	8	19	1	rest
376950	7	19	2	task
383788	5	19	3	interval
388895	8	20	1	rest
396929	7	20	2	task
403796	5	20	3	interval
408904	8	21	1	rest
416926	7	21	2	task
423792	5	21	3	interval
428911	8	22	1	rest
436969	8	22	2	task
445379	4	22	3	interval
448916	8	23	1	rest
456952	7	23	2	task
463806	5	23	3	interval
468917	8	24	1	rest
476944	7	24	2	task
483812	5	24	3	interval
488925	8	25	1	rest
496887	7	25	2	task
503816	3	25	3	interval
