onset	duration	trial	value	instruction
7611	8	1	1	rest
15577	7	1	2	task
22468	5	1	3	interval
27569	8	2	1	rest
35557	7	2	2	task
42466	5	2	3	interval
47570	8	3	1	rest
55629	7	3	2	task
62570	5	3	3	interval
67576	8	4	1	rest
75638	7	4	2	task
82470	5	4	3	interval
87575	8	5	1	rest
95596	7	5	2	task
102475	5	5	3	interval
107573	8	6	1	rest
115616	7	6	2	task
122471	5	6	3	interval
127586	8	7	1	rest
135590	7	7	2	task
142484	5	7	3	interval
147587	8	8	1	rest
155630	7	8	2	task
162488	5	8	3	interval
167583	8	9	1	rest
175647	7	9	2	task
182482	5	9	3	interval
187587	8	10	1	rest
195637	7	10	2	task
202488	5	10	3	interval
207592	8	11	1	rest
215650	7	11	2	task
222492	5	11	3	interval
227597	8	12	1	rest
235638	7	12	2	task
242488	5	12	3	interval
247599	8	13	1	rest
255628	7	13	2	task
262505	5	13	3	interval
267600	8	14	1	rest
275626	7	14	2	task
282503	5	14	3	interval
287608	8	15	1	rest
295672	7	15	2	task
302498	5	15	3	interval
307607	8	16	1	rest
315651	7	16	2	task
322497	5	16	3	interval
327613	8	17	1	rest
335649	7	17	2	task
342516	5	17	3	interval
347620	8	18	1	rest
355638	7	18	2	task
362506	5	18	3	interval
367614	8	19	1	rest
375630	7	19	2	task
382506	5	19	3	interval
387617	8	20	1	rest
395634	7	20	2	task
402515	5	20	3	interval
407621	8	21	1	rest
415655	7	21	2	task
422517	5	21	3	interval
427623	8	22	1	rest
435682	7	22	2	task
442517	5	22	3	interval
447623	8	23	1	rest
455651	7	23	2	task
462731	5	23	3	interval
467643	8	24	1	rest
475658	7	24	2	task
482524	5	24	3	interval
487630	8	25	1	rest
495672	7	25	2	task
502528	5	25	3	interval
