name	x	y	z	impedance
E1	7.05836	-5.56273	-2.13833	13.0513705322413
E2	7.94136	-5.334	0.2371	5.9496534875822
E3	8.61151	-4.257	2.77296	5.78186047075343
E4	8.04222	-2.68245	5.31354	9.61751795679528
E5	6.33091	-1.63804	7.00984	9.01324576988991
E6	3.89585	-0	8.14682	8.45791981712005
E7	1.74142	1.41305	8.45875	9.28420033183774
E8	9.34083	-4.09179	-1.72351	4.44484262456849
E9	9.82549	-3.3556	0.750687	4.47090636473707
E10	9.61435	-2.39622	3.5151	6.72977576506526
E11	8.60698	-0	5.88719	4.04833770484364
E12	6.33091	1.63804	7.00984	6.46786481183224
E13	3.66109	2.67447	7.65927	5.86287855762045
E14	10.609	-1.984	-1.23837	7.74903999178444
E15	10.6507	-1.21058	1.24742	3.28049147367026
E16	10.1982	-0	3.52745	4.84353255614688
E17	10.5352	-0	-2.71023	2.86927162863438
E18	10.6507	1.21058	1.24742	4.43007835479357
E19	9.61435	2.39622	3.5151	6.1673945415162
E20	8.04222	2.68245	5.31354	5.61437565649392
E21	5.67672	3.7358	6.23543	4.30146137494837
E22	10.609	1.984	-1.23837	2.82484370260927
E23	9.82549	3.3556	0.750687	6.06340647863313
E24	8.61151	4.257	2.77296	6.57886142753865
E25	6.94583	4.72647	4.29259	7.39031891718477
E26	9.34083	4.09179	-1.72351	4.16806626497793
E27	7.94136	5.334	0.2371	5.10311049819825
E28	6.37719	5.88862	2.05983	4.86511715634373
E29	4.58172	6.08477	4.04119	6.87567673098544
E30	3.01496	5.17735	6.17561	8.879188025574
E31	0.976844000000001	3.90573	7.58964	7.97497205579913
E32	-1.22344	2.28818	8.35468	12.002275836541
E33	7.05836	5.56273	-2.13833	4.71881505744736
E34	5.66018	6.28567	-0.325478	6.42556583394694
E35	3.71219	6.93929	1.96627	7.30419802895336
E36	2.25109	6.96513	3.83809	6.53002194834877
E37	0.279191000000001	6.20327	5.88833	6.74192465836319
E38	-1.83783	4.74906	7.20099	4.30163603752485
E39	4.49436	6.56444	-3.36122	3.86551410344254
E40	2.65809	7.18868	-0.876653	7.43773562837585
E41	1.34926	7.57948	1.26836	11.197622866803
E42	-0.164728000000003	7.53633	2.96011	6.5866791693631
E43	-2.56096	6.50984	5.22143	25.9589127041559
E44	3.02934	6.57111	-6.21266	23.2153000776211
E45	1.52278	7.03162	-3.42515	3.15359078155867
E46	0.234217000000001	7.56327	-1.09244	6.15303655077755
E47	-1.46741	7.60231	1.03584	9.21879355048788
E48	-2.81422	7.31578	2.60868	34.7276650379442
E49	0.835981000000001	6.85902	-6.60769	13.7128438183623
E50	-2.88101	7.34918	-1.38637	5.24258026446182
E51	-3.97624	7.07415	0.553357	6.37151133742447
E52	-4.94704	6.50248	3.10276	5.88950051067122
E53	-4.82594	5.07956	5.55724	6.48225132536019
E54	-4.19736	2.51032	7.58563	9.89183268639678
E55	-3.20127	-3.92042505870645e-16	8.28249	6.727891190712
E56	-3.59608	6.17315	-6.94128	12.3828815700548
E57	-4.02463	6.90343	-3.54669	8.12780590763584
E58	-5.20816	6.47645	-1.59903	5.03052597940641
E59	-6.31619	5.9853	0.766718	3.71604374210319
E60	-6.89084	4.81515	3.53716	4.46942954124647
E61	-6.50084	2.75579	5.69942	6.71909882904459
E62	-5.62431	-6.88779323891245e-16	7.10652	5.63741930072569
E63	-5.02163	5.39665	-6.61401	20.4506097123564
E64	-6.14775	5.86075	-3.4408	5.35640047809012
E65	-7.5274	4.9121	-1.54431	5.88668525597274
E66	-8.41313	3.9387	0.986116	5.00417268933462
E67	-8.20562	2.51978	3.5441	5.26517673536617
E68	-7.23943	-8.86574477715132e-16	5.62067	7.56095105231825
E69	-6.94455	4.02983	-6.30024	4.34356346512496
E70	-8.3235	3.70296	-3.37134	4.31288301354416
E71	-9.16834	2.84669000000001	-1.3147	4.91037501390461
E72	-9.32289	1.99322	1.02896	3.77000997255695
E73	-8.85649	-1.08460721301805e-15	2.83601	7.53404302168321
E74	-8.43156	2.17486	-6.40705	4.27430445681529
E75	-9.09985	2.09545	-3.99044	4.29456498264475
E76	-9.70481	-1.18849645028332e-15	-0.946568	6.01384869540652
E77	-9.32289	-1.99322	1.02896	6.93294381140243
E78	-8.20562	-2.51978	3.5441	6.3995781149825
E79	-6.50084	-2.75579	5.69942	6.80830467225489
E80	-4.19736	-2.51032	7.58563	8.17170448448006
E81	-1.22344	-2.28818	8.35468	5.97133646570369
E82	-8.93823	-1.09461747595428e-15	-6.11277	4.93797850267256
E83	-9.10442	-2.09545	-3.65547	5.34710665678582
E84	-9.16834	-2.84669000000001	-1.3147	7.33271038240512
E85	-8.41313	-3.9387	0.986116	5.33043147098178
E86	-6.89084	-4.81515	3.53716	6.58851797279318
E87	-4.82594	-5.07956	5.55724	7.25013900194537
E88	-1.83783	-4.74906	7.20099	5.57890691386749
E89	-8.43156	-2.17486	-6.40705	6.74186851578956
E90	-8.3235	-3.70296	-3.37134	6.48491591428199
E91	-7.5274	-4.9121	-1.54431	5.87443664147897
E92	-6.31619	-5.9853	0.766718	8.04743454304502
E93	-4.94704	-6.50248	3.10276	10.0570077173043
E94	-2.56096	-6.50984	5.22143	11.0840207037188
E95	-6.94455	-4.02983	-6.30024	5.00422462013391
E96	-6.14775	-5.86075	-3.4408	4.60278652919315
E97	-5.20816	-6.47645	-1.59903	6.51146548793213
E98	-3.97624	-7.07415	0.553357	9.66115428243725
E99	-2.81422	-7.31578	2.60868	10.0863989728209
E100	-5.02163	-5.39665	-6.61401	12.5190181064423
E101	-4.01898	-6.90343	-3.96056	7.32377044481121
E102	-2.88101	-7.34918	-1.38637	5.8921444732566
E103	-1.46741	-7.60231	1.03584	5.99662398932197
E104	-0.553802000000002	-7.53633	2.9548	10.4466231131102
E105	0.279191000000001	-6.20327	5.88833	8.24625919016905
E106	0.976844000000001	-3.90573	7.58964	13.9043082539043
E107	1.74142	-1.41305	8.45875	18.9112012532064
E108	-3.59608	-6.17315	-6.94128	4.1285519700675
E109	0.234217000000001	-7.56327	-1.09244	5.78166043690954
E110	1.34926	-7.57948	1.26836	7.20277848277818
E111	2.25109	-6.96513	3.83809	7.88347960742027
E112	3.01496	-5.17735	6.17561	14.6707823221891
E113	3.66109	-2.67447	7.65927	17.1604942133169
E114	0.835981000000001	-6.85902	-6.60769	8.80441600546979
