onset	duration	trial	value	instruction
9185	8	1	1	rest
17195	7	1	2	task
24061	5	1	3	interval
29165	8	2	1	rest
37199	7	2	2	task
44060	5	2	3	interval
49173	8	3	1	rest
57225	7	3	2	task
64071	5	3	3	interval
69171	8	4	1	rest
77240	7	4	2	task
84070	5	4	3	interval
89177	8	5	1	rest
97240	7	5	2	task
104067	5	5	3	interval
109178	8	6	1	rest
117251	7	6	2	task
124073	5	6	3	interval
129187	8	7	1	rest
137241	7	7	2	task
144086	5	7	3	interval
149188	8	8	1	rest
157197	7	8	2	task
164088	5	8	3	interval
169186	8	9	1	rest
177269	7	9	2	task
184088	5	9	3	interval
189189	8	10	1	rest
197248	7	10	2	task
204090	5	10	3	interval
209187	8	11	1	rest
217264	7	11	2	task
224089	5	11	3	interval
229188	8	12	1	rest
237188	7	12	2	task
244087	5	12	3	interval
249194	8	13	1	rest
257227	7	13	2	task
264206	5	13	3	interval
269192	8	14	1	rest
277215	7	14	2	task
284108	5	14	3	interval
289193	8	15	1	rest
297195	7	15	2	task
304107	5	15	3	interval
309194	8	16	1	rest
317271	7	16	2	task
324088	5	16	3	interval
329202	8	17	1	rest
337280	7	17	2	task
344103	5	17	3	interval
349193	8	18	1	rest
357249	7	18	2	task
364098	5	18	3	interval
369202	8	19	1	rest
377231	7	19	2	task
384096	5	19	3	interval
389204	8	20	1	rest
397252	7	20	2	task
404098	5	20	3	interval
409202	8	21	1	rest
417224	7	21	2	task
424113	5	21	3	interval
429209	8	22	1	rest
437266	7	22	2	task
444116	5	22	3	interval
449213	8	23	1	rest
457190	7	23	2	task
464461	5	23	3	interval
469215	8	24	1	rest
477258	7	24	2	task
484108	5	24	3	interval
489213	8	25	1	rest
497247	7	25	2	task
504113	5	25	3	interval
