onset	duration	trial	value	instruction
55387	8	1	1	rest
63390	10	1	2	task
73005	3	1	3	interval
75570	8	2	1	rest
83396	7	2	2	task
90267	5	2	3	interval
95369	8	3	1	rest
103388	7	3	2	task
110490	5	3	3	interval
115374	8	4	1	rest
123403	7	4	2	task
130272	5	4	3	interval
135372	8	5	1	rest
143449	7	5	2	task
150269	5	5	3	interval
155382	8	6	1	rest
163397	7	6	2	task
170273	5	6	3	interval
175376	8	7	1	rest
183339	7	7	2	task
190278	5	7	3	interval
195379	8	8	1	rest
203425	7	8	2	task
210290	5	8	3	interval
215386	8	9	1	rest
223436	7	9	2	task
230281	5	9	3	interval
235393	8	10	1	rest
243443	7	10	2	task
250283	5	10	3	interval
255391	8	11	1	rest
263454	7	11	2	task
270299	5	11	3	interval
275402	8	12	1	rest
283462	7	12	2	task
290304	5	12	3	interval
295402	8	13	1	rest
303382	7	13	2	task
310300	5	13	3	interval
315405	8	14	1	rest
323398	7	14	2	task
330317	5	14	3	interval
335405	8	15	1	rest
343435	7	15	2	task
350304	5	15	3	interval
355400	8	16	1	rest
363420	7	16	2	task
370306	5	16	3	interval
375425	8	17	1	rest
383437	7	17	2	task
390317	5	17	3	interval
395408	8	18	1	rest
403440	7	18	2	task
410305	5	18	3	interval
415407	8	19	1	rest
423474	7	19	2	task
430304	5	19	3	interval
435415	8	20	1	rest
443413	7	20	2	task
450316	5	20	3	interval
455413	8	21	1	rest
463459	7	21	2	task
470337	5	21	3	interval
475415	8	22	1	rest
483365	7	22	2	task
490308	5	22	3	interval
495413	8	23	1	rest
503429	7	23	2	task
510738	5	23	3	interval
515414	8	24	1	rest
523431	7	24	2	task
530313	5	24	3	interval
535416	8	25	1	rest
543450	7	25	2	task
550317	3	25	3	interval
