onset	duration	trial	value	instruction
22163	8	1	1	rest
29993	7	1	2	task
37013	5	1	3	interval
42024	8	2	1	rest
49979	7	2	2	task
57007	5	2	3	interval
62026	8	3	1	rest
69986	7	3	2	task
76979	5	3	3	interval
82034	8	4	1	rest
89985	7	4	2	task
96984	5	4	3	interval
102036	8	5	1	rest
110002	7	5	2	task
116985	5	5	3	interval
122034	8	6	1	rest
129990	7	6	2	task
137019	5	6	3	interval
142033	8	7	1	rest
150007	7	7	2	task
156999	5	7	3	interval
162041	8	8	1	rest
169997	7	8	2	task
177023	5	8	3	interval
182044	8	9	1	rest
190026	7	9	2	task
197023	5	9	3	interval
202047	8	10	1	rest
210030	7	10	2	task
217001	5	10	3	interval
222048	8	11	1	rest
230036	7	11	2	task
237022	5	11	3	interval
242050	8	12	1	rest
250007	7	12	2	task
257004	5	12	3	interval
262043	8	13	1	rest
270007	7	13	2	task
277010	5	13	3	interval
282057	8	14	1	rest
290018	7	14	2	task
297040	5	14	3	interval
302056	8	15	1	rest
310009	7	15	2	task
317040	5	15	3	interval
322051	8	16	1	rest
330033	7	16	2	task
337007	5	16	3	interval
342063	8	17	1	rest
350019	7	17	2	task
357016	5	17	3	interval
362062	8	18	1	rest
370023	7	18	2	task
377019	5	18	3	interval
382067	8	19	1	rest
390028	7	19	2	task
397028	5	19	3	interval
402073	8	20	1	rest
410045	7	20	2	task
417029	5	20	3	interval
