onset	duration	trial	value	instruction
88754	8	1	2	task
96685	7	1	3	interval
103626	5	2	1	rest
108728	8	2	2	task
116747	12	2	3	interval
128734	8	3	1	rest
136770	7	3	2	task
143626	5	3	3	interval
148738	8	4	1	rest
156780	7	4	2	task
163633	5	4	3	interval
168739	8	5	1	rest
176744	7	5	2	task
183638	5	5	3	interval
188744	8	6	1	rest
196799	7	6	2	task
203640	5	6	3	interval
208741	8	7	1	rest
216773	7	7	2	task
223654	5	7	3	interval
228745	8	8	1	rest
236798	7	8	2	task
243642	5	8	3	interval
248750	8	9	1	rest
256821	8	9	2	task
264328	4	9	3	interval
268748	8	10	1	rest
276802	7	10	2	task
283646	5	10	3	interval
288754	8	11	1	rest
296765	7	11	2	task
303645	5	11	3	interval
308747	8	12	1	rest
316764	7	12	2	task
323648	5	12	3	interval
328758	8	13	1	rest
336809	7	13	2	task
343649	5	13	3	interval
348757	8	14	1	rest
356834	7	14	2	task
363657	5	14	3	interval
368765	8	15	1	rest
376772	7	15	2	task
383659	5	15	3	interval
388764	8	16	1	rest
396839	7	16	2	task
403658	5	16	3	interval
408760	8	17	1	rest
416782	7	17	2	task
423660	5	17	3	interval
428756	8	18	1	rest
436780	7	18	2	task
443660	5	18	3	interval
448760	8	19	1	rest
456790	7	19	2	task
463659	5	19	3	interval
468755	8	20	1	rest
476809	7	20	2	task
483666	5	20	3	interval
488764	8	21	1	rest
496816	7	21	2	task
503660	5	21	3	interval
508772	8	22	1	rest
516848	7	22	2	task
523667	5	22	3	interval
528779	8	23	1	rest
536830	7	23	2	task
543677	5	23	3	interval
548789	8	24	1	rest
556781	7	24	2	task
563692	5	24	3	interval
568821	8	25	1	rest
576826	7	25	2	task
583680	5	25	3	interval
