onset	duration	trial	value	instruction
9750	8	1	2	task
17684	7	1	3	interval
24587	5	2	1	rest
29682	8	2	2	task
37642	7	2	3	interval
44573	5	3	1	rest
49696	8	3	2	task
57702	7	3	3	interval
64941	5	4	1	rest
69690	8	4	2	task
77652	7	4	3	interval
84583	5	5	1	rest
89684	8	5	2	task
97719	7	5	3	interval
104581	5	6	1	rest
109681	8	6	2	task
117720	7	6	3	interval
124583	5	7	1	rest
129690	8	7	2	task
137710	7	7	3	interval
144764	5	8	1	rest
149698	8	8	2	task
157726	7	8	3	interval
164620	5	9	1	rest
169700	8	9	2	task
177735	7	9	3	interval
184600	5	10	1	rest
189702	8	10	2	task
197739	7	10	3	interval
204607	5	11	1	rest
209700	8	11	2	task
217744	7	11	3	interval
224599	5	12	1	rest
229707	8	12	2	task
237750	7	12	3	interval
244611	5	13	1	rest
249707	8	13	2	task
257724	7	13	3	interval
264606	5	14	1	rest
269708	8	14	2	task
277758	12	14	3	interval
289719	8	15	1	rest
297688	7	15	2	task
304606	5	15	3	interval
309706	8	16	1	rest
317704	7	16	2	task
324640	5	16	3	interval
329719	8	17	1	rest
337773	7	17	2	task
345181	5	17	3	interval
349720	8	18	1	rest
357739	7	18	2	task
364612	5	18	3	interval
369718	8	19	1	rest
377731	7	19	2	task
384611	5	19	3	interval
389719	8	20	1	rest
397723	7	20	2	task
404622	5	20	3	interval
409714	8	21	1	rest
417720	7	21	2	task
424621	5	21	3	interval
429718	8	22	1	rest
437739	7	22	2	task
444609	5	22	3	interval
449725	8	23	1	rest
457769	7	23	2	task
464621	5	23	3	interval
469743	8	24	1	rest
477784	7	24	2	task
484628	5	24	3	interval
489725	8	25	1	rest
497750	7	25	2	task
504636	5	25	3	interval
