onset	duration	trial	value	instruction
7879	8	1	1	rest
15881	7	1	2	task
22689	5	1	3	interval
27800	8	2	1	rest
35853	7	2	2	task
42695	5	2	3	interval
47800	8	3	1	rest
55881	7	3	2	task
62701	5	3	3	interval
67796	8	4	1	rest
75806	7	4	2	task
82715	5	4	3	interval
87805	8	5	1	rest
95826	7	5	2	task
102705	5	5	3	interval
107806	8	6	1	rest
115850	7	6	2	task
122709	5	6	3	interval
127811	8	7	1	rest
135844	7	7	2	task
142712	5	7	3	interval
147841	8	8	1	rest
155840	7	8	2	task
162720	5	8	3	interval
167819	8	9	1	rest
175887	7	9	2	task
182719	5	9	3	interval
187823	8	10	1	rest
195837	7	10	2	task
202727	5	10	3	interval
207821	8	11	1	rest
215870	7	11	2	task
222719	5	11	3	interval
227827	8	12	1	rest
235868	7	12	2	task
242724	5	12	3	interval
247825	8	13	1	rest
255857	7	13	2	task
262719	5	13	3	interval
267829	8	14	1	rest
275854	7	14	2	task
282725	5	14	3	interval
287835	8	15	1	rest
295842	7	15	2	task
302732	5	15	3	interval
307832	8	16	1	rest
315827	7	16	2	task
322731	5	16	3	interval
327851	8	17	1	rest
335857	7	17	2	task
342729	5	17	3	interval
347842	8	18	1	rest
355848	7	18	2	task
362738	5	18	3	interval
367836	8	19	1	rest
375848	7	19	2	task
382734	5	19	3	interval
387844	8	20	1	rest
395888	7	20	2	task
402745	5	20	3	interval
407847	8	21	1	rest
415870	7	21	2	task
422742	5	21	3	interval
427854	8	22	1	rest
435878	7	22	2	task
442748	5	22	3	interval
447850	8	23	1	rest
455851	7	23	2	task
462749	5	23	3	interval
467854	8	24	1	rest
475874	7	24	2	task
482757	5	24	3	interval
487861	8	25	1	rest
495931	7	25	2	task
502765	5	25	3	interval
