onset	duration	trial	value	instruction
11813	8	1	2	task
19760	7	1	3	interval
26624	5	2	1	rest
31726	8	2	2	task
39724	7	2	3	interval
46622	5	3	1	rest
51726	8	3	2	task
59743	7	3	3	interval
66623	5	4	1	rest
71732	8	4	2	task
79767	7	4	3	interval
86632	5	5	1	rest
91735	8	5	2	task
99754	7	5	3	interval
107185	5	6	1	rest
111733	8	6	2	task
119762	7	6	3	interval
126632	5	7	1	rest
131732	8	7	2	task
139776	7	7	3	interval
146917	5	8	1	rest
151741	8	8	2	task
159773	7	8	3	interval
166670	5	9	1	rest
171739	8	9	2	task
179780	7	9	3	interval
186634	5	10	1	rest
191743	8	10	2	task
199796	7	10	3	interval
206643	5	11	1	rest
211750	8	11	2	task
219796	12	11	3	interval
231740	8	12	1	rest
239758	7	12	2	task
246644	5	12	3	interval
251751	8	13	1	rest
259790	7	13	2	task
266647	5	13	3	interval
271756	8	14	1	rest
279773	7	14	2	task
286656	5	14	3	interval
291764	8	15	1	rest
299811	7	15	2	task
306663	5	15	3	interval
311760	8	16	1	rest
319801	7	16	2	task
326660	5	16	3	interval
331764	8	17	1	rest
339784	7	17	2	task
346674	5	17	3	interval
351767	8	18	1	rest
359791	7	18	2	task
366667	5	18	3	interval
371773	8	19	1	rest
379840	7	19	2	task
386671	5	19	3	interval
391782	8	20	1	rest
399846	7	20	2	task
406678	5	20	3	interval
411779	8	21	1	rest
419793	7	21	2	task
426691	5	21	3	interval
431786	8	22	1	rest
439814	7	22	2	task
446697	5	22	3	interval
451787	8	23	1	rest
459855	7	23	2	task
466688	5	23	3	interval
471797	8	24	1	rest
479828	7	24	2	task
486695	5	24	3	interval
491796	8	25	1	rest
499856	7	25	2	task
506686	5	25	3	interval
