onset	duration	trial	value	instruction
30846	8	1	1	rest
38629	7	1	2	task
45630	5	1	3	interval
50676	8	2	1	rest
58625	7	2	2	task
65622	6	2	3	interval
71775	7	3	1	rest
78627	7	3	2	task
85633	7	3	3	interval
92374	6	4	1	rest
98632	7	4	2	task
105628	5	4	3	interval
110681	8	5	1	rest
118662	7	5	2	task
125650	6	5	3	interval
131345	7	6	1	rest
138658	7	6	2	task
145651	6	6	3	interval
151933	7	7	1	rest
158637	7	7	2	task
165636	7	7	3	interval
172313	6	8	1	rest
178647	7	8	2	task
185634	7	8	3	interval
192286	6	9	1	rest
198639	7	9	2	task
205644	7	9	3	interval
212476	6	10	1	rest
218660	7	10	2	task
225643	5	10	3	interval
230691	8	11	1	rest
238666	7	11	2	task
245665	6	11	3	interval
251592	7	12	1	rest
258645	7	12	2	task
265663	7	12	3	interval
272128	7	13	1	rest
278673	7	13	2	task
285652	7	13	3	interval
292381	6	14	1	rest
298655	7	14	2	task
305657	7	14	3	interval
312445	6	15	1	rest
318688	7	15	2	task
325678	5	15	3	interval
330701	8	16	1	rest
338656	7	16	2	task
345660	5	16	3	interval
350992	8	17	1	rest
358658	7	17	2	task
365688	6	17	3	interval
372098	7	18	1	rest
378693	7	18	2	task
385661	5	18	3	interval
390709	8	19	1	rest
398667	7	19	2	task
405657	7	19	3	interval
412427	6	20	1	rest
418662	7	20	2	task
425685	5	20	3	interval
