onset	duration	trial	value	instruction
12691	8	1	2	task
20696	9	1	3	interval
29326	3	2	1	rest
32651	8	2	2	task
40668	7	2	3	interval
47549	5	3	1	rest
52647	8	3	2	task
60715	7	3	3	interval
67544	5	4	1	rest
72655	8	4	2	task
80694	7	4	3	interval
87570	5	5	1	rest
92655	8	5	2	task
100680	7	5	3	interval
107841	5	6	1	rest
112658	8	6	2	task
120697	7	6	3	interval
127559	5	7	1	rest
132659	8	7	2	task
140721	7	7	3	interval
147551	5	8	1	rest
152661	8	8	2	task
160693	7	8	3	interval
167562	5	9	1	rest
172662	8	9	2	task
180685	7	9	3	interval
187562	5	10	1	rest
192668	8	10	2	task
200763	7	10	3	interval
207558	5	11	1	rest
212671	8	11	2	task
220721	7	11	3	interval
227569	5	12	1	rest
232669	8	12	2	task
240669	7	12	3	interval
247579	5	13	1	rest
252678	8	13	2	task
260749	7	13	3	interval
267654	5	14	1	rest
272682	8	14	2	task
280726	7	14	3	interval
287589	5	15	1	rest
292682	8	15	2	task
300668	7	15	3	interval
307585	5	16	1	rest
312693	8	16	2	task
320712	7	16	3	interval
327576	5	17	1	rest
332691	8	17	2	task
340704	12	17	3	interval
352694	8	18	1	rest
360700	7	18	2	task
367596	5	18	3	interval
372692	8	19	1	rest
380742	7	19	2	task
387594	5	19	3	interval
392726	8	20	1	rest
400747	7	20	2	task
407593	5	20	3	interval
412699	8	21	1	rest
420760	7	21	2	task
427599	5	21	3	interval
432700	8	22	1	rest
440739	7	22	2	task
447600	5	22	3	interval
452710	8	23	1	rest
460731	7	23	2	task
467606	5	23	3	interval
472707	8	24	1	rest
480739	7	24	2	task
487613	5	24	3	interval
492710	8	25	1	rest
500729	7	25	2	task
507609	3	25	3	interval
