onset	duration	trial	value	instruction
6610	8	1	3	interval
14630	8	2	1	rest
22144	4	2	2	task
26556	8	2	3	interval
34571	7	3	1	rest
41450	5	3	2	task
46556	8	3	3	interval
54599	7	4	1	rest
61516	5	4	2	task
66558	8	4	3	interval
74576	7	5	1	rest
81454	5	5	2	task
86559	8	5	3	interval
94574	7	6	1	rest
101460	5	6	2	task
106558	8	6	3	interval
114567	7	7	1	rest
121470	5	7	2	task
126565	8	7	3	interval
134614	7	8	1	rest
141464	5	8	2	task
146562	8	8	3	interval
154624	7	9	1	rest
161467	5	9	2	task
166565	8	9	3	interval
174566	7	10	1	rest
181459	5	10	2	task
186563	8	10	3	interval
194566	7	11	1	rest
201465	5	11	2	task
206571	8	11	3	interval
214600	7	12	1	rest
221483	5	12	2	task
226572	8	12	3	interval
234597	7	13	1	rest
241472	5	13	2	task
246569	8	13	3	interval
254601	12	14	1	rest
266575	8	14	2	task
274607	7	14	3	interval
281477	5	15	1	rest
286582	8	15	2	task
294530	7	15	3	interval
301479	5	16	1	rest
306574	8	16	2	task
314584	7	16	3	interval
321479	5	17	1	rest
326585	8	17	2	task
334634	7	17	3	interval
341486	5	18	1	rest
346586	8	18	2	task
354646	7	18	3	interval
361482	5	19	1	rest
366590	8	19	2	task
374614	7	19	3	interval
381494	5	20	1	rest
386596	8	20	2	task
394629	7	20	3	interval
401490	5	21	1	rest
406597	8	21	2	task
414635	7	21	3	interval
421492	5	22	1	rest
426599	8	22	2	task
434642	7	22	3	interval
441501	5	23	1	rest
446598	8	23	2	task
454618	8	23	3	interval
462128	5	24	1	rest
466607	8	24	2	task
474597	7	24	3	interval
481505	5	25	1	rest
486608	8	25	2	task
494632	4	25	3	interval
