onset	duration	trial	value	instruction
13314	8	1	3	interval
21302	7	2	1	rest
28123	5	2	2	task
33231	8	2	3	interval
41266	7	3	1	rest
48139	5	3	2	task
53247	8	3	3	interval
61234	7	4	1	rest
68140	5	4	2	task
73241	8	4	3	interval
81253	7	5	1	rest
88141	5	5	2	task
93244	8	5	3	interval
101275	7	6	1	rest
108140	5	6	2	task
113244	8	6	3	interval
121290	12	7	1	rest
133245	8	7	2	task
141293	7	7	3	interval
148153	5	8	1	rest
153255	8	8	2	task
161285	7	8	3	interval
168157	5	9	1	rest
173258	8	9	2	task
181295	7	9	3	interval
188152	5	10	1	rest
193260	8	10	2	task
201334	7	10	3	interval
208155	5	11	1	rest
213277	8	11	2	task
221284	7	11	3	interval
228155	5	12	1	rest
233267	8	12	2	task
241271	7	12	3	interval
248157	5	13	1	rest
253266	8	13	2	task
261319	7	13	3	interval
268164	5	14	1	rest
273264	8	14	2	task
281302	7	14	3	interval
288168	5	15	1	rest
293265	8	15	2	task
301296	7	15	3	interval
308169	5	16	1	rest
313267	8	16	2	task
321307	7	16	3	interval
328161	5	17	1	rest
333285	8	17	2	task
341282	7	17	3	interval
348178	5	18	1	rest
353272	8	18	2	task
361293	7	18	3	interval
368176	5	19	1	rest
373276	8	19	2	task
381333	12	19	3	interval
393280	8	20	1	rest
401340	7	20	2	task
408180	5	20	3	interval
413284	8	21	1	rest
421264	7	21	2	task
428180	5	21	3	interval
433293	8	22	1	rest
441313	7	22	2	task
448189	5	22	3	interval
453286	8	23	1	rest
461359	7	23	2	task
468184	5	23	3	interval
473292	8	24	1	rest
481318	7	24	2	task
488185	5	24	3	interval
493290	8	25	1	rest
501352	7	25	2	task
508185	5	25	3	interval
