onset	duration	trial	value	instruction
43837	8	1	1	rest
51789	7	1	2	task
58649	5	1	3	interval
63758	8	2	1	rest
71762	7	2	2	task
78723	5	2	3	interval
83757	8	3	1	rest
91789	7	3	2	task
98655	5	3	3	interval
103749	8	4	1	rest
111780	7	4	2	task
118656	5	4	3	interval
123755	8	5	1	rest
131785	7	5	2	task
138661	5	5	3	interval
143765	8	6	1	rest
151741	7	6	2	task
158655	5	6	3	interval
163758	8	7	1	rest
171785	7	7	2	task
178659	5	7	3	interval
183759	8	8	1	rest
191798	7	8	2	task
198659	5	8	3	interval
203761	8	9	1	rest
211756	7	9	2	task
218663	5	9	3	interval
223782	8	10	1	rest
231813	7	10	2	task
238661	5	10	3	interval
243764	8	11	1	rest
251827	7	11	2	task
258661	5	11	3	interval
263764	8	12	1	rest
271796	7	12	2	task
278675	5	12	3	interval
283774	8	13	1	rest
291781	7	13	2	task
298664	5	13	3	interval
303772	8	14	1	rest
311769	7	14	2	task
318665	5	14	3	interval
323767	8	15	1	rest
331770	7	15	2	task
338676	5	15	3	interval
343767	8	16	1	rest
351790	7	16	2	task
358663	5	16	3	interval
363768	8	17	1	rest
371730	12	17	2	task
383764	8	17	3	interval
391768	12	18	1	rest
403770	8	18	2	task
411800	12	18	3	interval
423772	8	19	1	rest
431758	7	19	2	task
438676	5	19	3	interval
443771	8	20	1	rest
451777	7	20	2	task
458675	5	20	3	interval
463795	8	21	1	rest
471829	7	21	2	task
478674	5	21	3	interval
483775	8	22	1	rest
491769	7	22	2	task
498705	5	22	3	interval
503784	8	23	1	rest
511826	7	23	2	task
518681	5	23	3	interval
523780	8	24	1	rest
531782	7	24	2	task
538677	5	24	3	interval
