onset	duration	trial	value	instruction
20309	8	1	1	rest
28231	7	1	2	task
35101	5	1	3	interval
40210	8	2	1	rest
48216	7	2	2	task
55113	5	2	3	interval
60206	8	3	1	rest
68215	7	3	2	task
75114	5	3	3	interval
80209	8	4	1	rest
88274	7	4	2	task
95104	5	4	3	interval
100211	8	5	1	rest
108247	7	5	2	task
115110	5	5	3	interval
120210	8	6	1	rest
128231	7	6	2	task
135123	5	6	3	interval
140222	8	7	1	rest
148265	7	7	2	task
155121	5	7	3	interval
160224	8	8	1	rest
168236	7	8	2	task
175120	5	8	3	interval
180223	8	9	1	rest
188226	7	9	2	task
195128	5	9	3	interval
200229	8	10	1	rest
208215	7	10	2	task
215123	5	10	3	interval
220231	8	11	1	rest
228215	7	11	2	task
235121	5	11	3	interval
240231	8	12	1	rest
248278	7	12	2	task
255128	5	12	3	interval
260238	8	13	1	rest
268259	7	13	2	task
275133	5	13	3	interval
280241	8	14	1	rest
288258	7	14	2	task
295138	5	14	3	interval
300245	8	15	1	rest
308287	7	15	2	task
315286	5	15	3	interval
320244	8	16	1	rest
328257	7	16	2	task
335138	5	16	3	interval
340244	8	17	1	rest
348248	8	17	2	task
355803	4	17	3	interval
360246	8	18	1	rest
368303	7	18	2	task
375142	5	18	3	interval
380243	8	19	1	rest
388303	7	19	2	task
395135	5	19	3	interval
400247	8	20	1	rest
408312	7	20	2	task
415138	5	20	3	interval
420250	8	21	1	rest
428238	7	21	2	task
435154	5	21	3	interval
440245	8	22	1	rest
448307	7	22	2	task
455149	5	22	3	interval
460255	8	23	1	rest
468314	7	23	2	task
475154	5	23	3	interval
480257	8	24	1	rest
488278	7	24	2	task
495159	5	24	3	interval
500264	8	25	1	rest
508304	7	25	2	task
515151	5	25	3	interval
