onset	duration	trial	value	instruction
16978	8	1	1	rest
24967	7	1	2	task
31797	5	1	3	interval
36901	8	2	1	rest
44922	7	2	2	task
51798	5	2	3	interval
56897	8	3	1	rest
64888	7	3	2	task
71804	5	3	3	interval
76901	8	4	1	rest
84935	7	4	2	task
91807	5	4	3	interval
96910	8	5	1	rest
104938	7	5	2	task
111804	5	5	3	interval
116907	8	6	1	rest
124950	7	6	2	task
131813	5	6	3	interval
136909	8	7	1	rest
144928	7	7	2	task
151815	5	7	3	interval
156913	8	8	1	rest
164927	7	8	2	task
171812	5	8	3	interval
176921	8	9	1	rest
184959	7	9	2	task
191813	5	9	3	interval
196922	8	10	1	rest
204951	7	10	2	task
211822	5	10	3	interval
216918	8	11	1	rest
224951	7	11	2	task
231818	5	11	3	interval
236923	8	12	1	rest
244899	7	12	2	task
251824	5	12	3	interval
256931	8	13	1	rest
264949	7	13	2	task
271830	5	13	3	interval
276926	8	14	1	rest
284945	7	14	2	task
291926	5	14	3	interval
296930	8	15	1	rest
304933	7	15	2	task
311831	5	15	3	interval
316936	8	16	1	rest
324942	7	16	2	task
331840	5	16	3	interval
336933	8	17	1	rest
344961	7	17	2	task
351837	5	17	3	interval
356940	8	18	1	rest
364979	7	18	2	task
371838	5	18	3	interval
376950	8	19	1	rest
384918	8	19	2	task
392368	5	19	3	interval
396944	8	20	1	rest
404947	7	20	2	task
411857	5	20	3	interval
416946	8	21	1	rest
424974	7	21	2	task
431846	5	21	3	interval
436945	8	22	1	rest
444956	7	22	2	task
451847	5	22	3	interval
456959	8	23	1	rest
465016	7	23	2	task
471852	5	23	3	interval
476965	8	24	1	rest
484990	7	24	2	task
491859	5	24	3	interval
496967	8	25	1	rest
505004	7	25	2	task
511860	5	25	3	interval
