onset	duration	trial	value	instruction
31630	8	1	1	rest
39556	7	1	2	task
46572	5	1	3	interval
51595	8	2	1	rest
59539	7	2	2	task
66536	5	2	3	interval
71580	8	3	1	rest
79557	7	3	2	task
86531	5	3	3	interval
91579	8	4	1	rest
99561	7	4	2	task
106562	5	4	3	interval
111578	8	5	1	rest
119564	7	5	2	task
126568	5	5	3	interval
131586	8	6	1	rest
139574	7	6	2	task
146566	5	6	3	interval
151585	8	7	1	rest
159539	7	7	2	task
166576	5	7	3	interval
171598	8	8	1	rest
179568	7	8	2	task
186550	5	8	3	interval
191597	8	9	1	rest
199581	7	9	2	task
206579	5	9	3	interval
211594	8	10	1	rest
219579	7	10	2	task
226560	5	10	3	interval
231598	8	11	1	rest
239551	7	11	2	task
246575	5	11	3	interval
251601	8	12	1	rest
259556	7	12	2	task
266580	5	12	3	interval
271600	8	13	1	rest
279559	7	13	2	task
286570	5	13	3	interval
291597	8	14	1	rest
299556	7	14	2	task
306553	5	14	3	interval
311606	8	15	1	rest
319598	7	15	2	task
326556	5	15	3	interval
331603	8	16	1	rest
339564	7	16	2	task
346595	5	16	3	interval
351607	8	17	1	rest
359562	7	17	2	task
366586	5	17	3	interval
371610	8	18	1	rest
379576	7	18	2	task
386589	5	18	3	interval
391610	8	19	1	rest
399595	7	19	2	task
406600	5	19	3	interval
411616	8	20	1	rest
419614	7	20	2	task
426612	5	20	3	interval
