onset	duration	trial	value	instruction
10343	8	1	1	rest
18277	7	1	2	task
25269	5	1	3	interval
30335	8	2	1	rest
38297	7	2	2	task
45305	5	2	3	interval
50330	8	3	1	rest
58294	7	3	2	task
65294	5	3	3	interval
70316	8	4	1	rest
78274	7	4	2	task
85308	5	4	3	interval
90318	8	5	1	rest
98308	7	5	2	task
105279	5	5	3	interval
110317	8	6	1	rest
118267	7	6	2	task
125293	5	6	3	interval
130315	8	7	1	rest
138270	7	7	2	task
145277	5	7	3	interval
150318	8	8	1	rest
158294	7	8	2	task
165277	5	8	3	interval
170320	8	9	1	rest
178275	7	9	2	task
185301	5	9	3	interval
190325	8	10	1	rest
198303	7	10	2	task
205302	5	10	3	interval
210327	8	11	1	rest
218312	7	11	2	task
225308	5	11	3	interval
230326	8	12	1	rest
238310	7	12	2	task
245315	5	12	3	interval
250345	8	13	1	rest
258295	7	13	2	task
265288	5	13	3	interval
270326	8	14	1	rest
278304	7	14	2	task
285288	5	14	3	interval
290340	8	15	1	rest
298291	7	15	2	task
305321	5	15	3	interval
310336	8	16	1	rest
318333	7	16	2	task
325297	5	16	3	interval
330338	8	17	1	rest
338317	7	17	2	task
345401	5	17	3	interval
350350	8	18	1	rest
358318	7	18	2	task
365306	5	18	3	interval
370355	8	19	1	rest
378305	7	19	2	task
385310	5	19	3	interval
390348	8	20	1	rest
398331	7	20	2	task
405333	5	20	3	interval
