onset	duration	trial	value	instruction
20791	8	1	1	rest
28635	7	1	2	task
35637	5	1	3	interval
40680	8	2	1	rest
48630	7	2	2	task
55577	5	2	3	interval
60619	8	3	1	rest
68584	7	3	2	task
75576	5	3	3	interval
80618	8	4	1	rest
88578	7	4	2	task
95575	5	4	3	interval
100626	8	5	1	rest
108577	7	5	2	task
115604	5	5	3	interval
120626	8	6	1	rest
128579	7	6	2	task
135581	5	6	3	interval
140620	8	7	1	rest
148583	7	7	2	task
155579	5	7	3	interval
160623	8	8	1	rest
168585	7	8	2	task
175580	5	8	3	interval
180626	8	9	1	rest
188586	7	9	2	task
195581	5	9	3	interval
200637	8	10	1	rest
208616	7	10	2	task
215616	5	10	3	interval
220629	8	11	1	rest
228591	7	11	2	task
235591	5	11	3	interval
240626	8	12	1	rest
248593	7	12	2	task
255590	5	12	3	interval
260634	8	13	1	rest
268591	7	13	2	task
275591	5	13	3	interval
280633	8	14	1	rest
288590	7	14	2	task
295594	5	14	3	interval
300640	8	15	1	rest
308595	7	15	2	task
315594	5	15	3	interval
320639	8	16	1	rest
328600	7	16	2	task
335602	5	16	3	interval
340652	8	17	1	rest
348604	7	17	2	task
355603	5	17	3	interval
360655	8	18	1	rest
368636	7	18	2	task
375610	5	18	3	interval
380656	8	19	1	rest
388634	7	19	2	task
395724	5	19	3	interval
400662	8	20	1	rest
408615	7	20	2	task
415608	5	20	3	interval
