onset	duration	trial	value	instruction
15072	8	1	2	task
23066	9	1	3	interval
32106	3	2	1	rest
35046	8	2	2	task
43121	7	2	3	interval
49946	5	3	1	rest
55052	8	3	2	task
63081	7	3	3	interval
69948	5	4	1	rest
75053	8	4	2	task
83094	7	4	3	interval
90236	5	5	1	rest
95066	8	5	2	task
103120	7	5	3	interval
109967	5	6	1	rest
115066	8	6	2	task
123121	7	6	3	interval
129969	5	7	1	rest
135062	8	7	2	task
143115	7	7	3	interval
149957	5	8	1	rest
155060	8	8	2	task
163111	7	8	3	interval
169967	5	9	1	rest
175063	8	9	2	task
183137	7	9	3	interval
189971	5	10	1	rest
195060	8	10	2	task
203092	7	10	3	interval
209964	5	11	1	rest
215071	8	11	2	task
223128	7	11	3	interval
229969	5	12	1	rest
235085	8	12	2	task
243116	7	12	3	interval
249979	5	13	1	rest
255075	8	13	2	task
263128	7	13	3	interval
269973	5	14	1	rest
275077	8	14	2	task
283144	7	14	3	interval
289979	5	15	1	rest
295085	8	15	2	task
303115	7	15	3	interval
309988	5	16	1	rest
315085	8	16	2	task
323099	7	16	3	interval
329979	5	17	1	rest
335092	8	17	2	task
343145	8	17	3	interval
350987	4	18	1	rest
355083	8	18	2	task
363100	8	18	3	interval
371373	4	19	1	rest
375084	8	19	2	task
383159	12	19	3	interval
395091	8	20	1	rest
403124	7	20	2	task
409990	5	20	3	interval
415092	8	21	1	rest
423166	7	21	2	task
429988	5	21	3	interval
435095	8	22	1	rest
443154	7	22	2	task
449990	5	22	3	interval
455095	8	23	1	rest
463114	7	23	2	task
470055	5	23	3	interval
475095	8	24	1	rest
483115	7	24	2	task
489990	5	24	3	interval
495095	8	25	1	rest
503155	7	25	2	task
509997	3	25	3	interval
