onset	duration	trial	value	instruction
85536	8	1	1	rest
93474	7	1	2	task
100352	5	1	3	interval
105454	8	2	1	rest
113520	7	2	2	task
120349	5	2	3	interval
125452	8	3	1	rest
133527	7	3	2	task
140357	5	3	3	interval
145456	8	4	1	rest
153508	7	4	2	task
160366	5	4	3	interval
165459	8	5	1	rest
173484	7	5	2	task
180362	5	5	3	interval
185460	8	6	1	rest
193489	7	6	2	task
200373	5	6	3	interval
205468	8	7	1	rest
213494	7	7	2	task
220366	5	7	3	interval
225463	8	8	1	rest
233477	7	8	2	task
240381	5	8	3	interval
245466	8	9	1	rest
253498	7	9	2	task
260372	5	9	3	interval
265468	8	10	1	rest
273464	7	10	2	task
280364	5	10	3	interval
285469	8	11	1	rest
293517	7	11	2	task
300372	5	11	3	interval
305472	8	12	1	rest
313526	7	12	2	task
320374	5	12	3	interval
325480	8	13	1	rest
333511	7	13	2	task
340377	5	13	3	interval
345478	8	14	1	rest
353511	7	14	2	task
360373	5	14	3	interval
365485	8	15	1	rest
373514	7	15	2	task
380385	5	15	3	interval
385479	8	16	1	rest
393496	7	16	2	task
400385	5	16	3	interval
405494	8	17	1	rest
413535	7	17	2	task
420380	5	17	3	interval
425514	8	18	1	rest
433493	7	18	2	task
440400	5	18	3	interval
445499	8	19	1	rest
453539	7	19	2	task
460423	5	19	3	interval
465503	8	20	1	rest
473533	8	20	2	task
481026	5	20	3	interval
485505	8	21	1	rest
493545	7	21	2	task
500758	5	21	3	interval
505507	8	22	1	rest
513527	7	22	2	task
520417	5	22	3	interval
525509	8	23	1	rest
533562	7	23	2	task
540451	5	23	3	interval
545505	8	24	1	rest
553531	7	24	2	task
560408	5	24	3	interval
565507	8	25	1	rest
573522	7	25	2	task
580431	5	25	3	interval
