onset	duration	trial	value	instruction
7204	8	1	1	rest
15117	7	1	2	task
21936	5	1	3	interval
27042	8	2	1	rest
35081	7	2	2	task
41941	5	2	3	interval
47050	8	3	1	rest
55076	7	3	2	task
61946	5	3	3	interval
67046	8	4	1	rest
75107	7	4	2	task
81956	5	4	3	interval
87050	8	5	1	rest
95074	7	5	2	task
101957	5	5	3	interval
107062	8	6	1	rest
115074	7	6	2	task
122139	5	6	3	interval
127068	8	7	1	rest
135125	7	7	2	task
141966	5	7	3	interval
147064	8	8	1	rest
155093	7	8	2	task
161962	5	8	3	interval
167059	8	9	1	rest
175102	7	9	2	task
181970	5	9	3	interval
187067	8	10	1	rest
195090	7	10	2	task
201970	5	10	3	interval
207062	8	11	1	rest
215108	7	11	2	task
221965	5	11	3	interval
227079	8	12	1	rest
235098	7	12	2	task
241976	5	12	3	interval
247070	8	13	1	rest
255090	7	13	2	task
261966	5	13	3	interval
267077	8	14	1	rest
275105	7	14	2	task
281972	5	14	3	interval
287082	8	15	1	rest
295149	7	15	2	task
301995	5	15	3	interval
307082	8	16	1	rest
315137	7	16	2	task
321986	5	16	3	interval
327089	8	17	1	rest
335100	7	17	2	task
341998	5	17	3	interval
347084	8	18	1	rest
355068	7	18	2	task
361998	5	18	3	interval
367090	8	19	1	rest
375101	7	19	2	task
381993	5	19	3	interval
387086	8	20	1	rest
395123	7	20	2	task
401989	5	20	3	interval
407098	8	21	1	rest
415129	7	21	2	task
421993	5	21	3	interval
427096	8	22	1	rest
435118	7	22	2	task
441986	5	22	3	interval
447097	8	23	1	rest
455114	7	23	2	task
461997	5	23	3	interval
467105	8	24	1	rest
475137	7	24	2	task
482001	5	24	3	interval
487106	8	25	1	rest
495164	7	25	2	task
502004	5	25	3	interval
