onset	duration	trial	value	instruction
22153	9	1	1	rest
31133	3	1	2	task
34278	8	1	3	interval
42138	7	2	1	rest
48994	5	2	2	task
54102	8	2	3	interval
62125	7	3	1	rest
69002	5	3	2	task
74102	8	3	3	interval
82102	7	4	1	rest
89412	5	4	2	task
94104	8	4	3	interval
102085	7	5	1	rest
109008	5	5	2	task
114112	8	5	3	interval
122188	7	6	1	rest
129010	5	6	2	task
134117	8	6	3	interval
142090	7	7	1	rest
149028	5	7	2	task
154120	8	7	3	interval
162158	7	8	1	rest
169035	5	8	2	task
174128	8	8	3	interval
182163	7	9	1	rest
189024	5	9	2	task
194127	8	9	3	interval
202183	7	10	1	rest
209030	5	10	2	task
214130	8	10	3	interval
222139	7	11	1	rest
229023	5	11	2	task
234128	8	11	3	interval
242142	12	12	1	rest
254134	8	12	2	task
262202	12	12	3	interval
274128	8	13	1	rest
282167	7	13	2	task
289025	5	13	3	interval
294136	8	14	1	rest
302158	7	14	2	task
309032	5	14	3	interval
314137	8	15	1	rest
322183	7	15	2	task
329035	5	15	3	interval
334139	8	16	1	rest
342193	7	16	2	task
349040	5	16	3	interval
354137	8	17	1	rest
362185	7	17	2	task
369037	5	17	3	interval
374146	8	18	1	rest
382101	7	18	2	task
389041	5	18	3	interval
394154	8	19	1	rest
402219	7	19	2	task
409039	5	19	3	interval
414155	8	20	1	rest
422171	7	20	2	task
429072	5	20	3	interval
434153	8	21	1	rest
442152	7	21	2	task
449045	5	21	3	interval
454148	8	22	1	rest
462200	7	22	2	task
469049	5	22	3	interval
474145	8	23	1	rest
482195	7	23	2	task
489049	5	23	3	interval
494154	8	24	1	rest
502162	7	24	2	task
509349	8	24	3	interval
