onset	duration	trial	value	instruction
10378	8	1	2	task
18334	7	1	3	interval
25191	5	2	1	rest
30293	8	2	2	task
38333	7	2	3	interval
45191	5	3	1	rest
50297	8	3	2	task
58325	7	3	3	interval
65198	5	4	1	rest
70296	8	4	2	task
78309	7	4	3	interval
85199	5	5	1	rest
90303	8	5	2	task
98291	7	5	3	interval
105526	5	6	1	rest
110308	8	6	2	task
118341	7	6	3	interval
125202	5	7	1	rest
130309	8	7	2	task
138288	7	7	3	interval
145212	5	8	1	rest
150322	8	8	2	task
158300	7	8	3	interval
165198	5	9	1	rest
170307	8	9	2	task
178338	7	9	3	interval
185201	5	10	1	rest
190314	8	10	2	task
198333	7	10	3	interval
205224	5	11	1	rest
210318	8	11	2	task
218337	7	11	3	interval
225211	5	12	1	rest
230314	8	12	2	task
238366	12	12	3	interval
250320	8	13	1	rest
258373	7	13	2	task
265221	5	13	3	interval
270321	8	14	1	rest
278360	7	14	2	task
285479	5	14	3	interval
290326	8	15	1	rest
298336	7	15	2	task
305226	5	15	3	interval
310325	8	16	1	rest
318329	7	16	2	task
325215	5	16	3	interval
330326	8	17	1	rest
338368	7	17	2	task
345229	5	17	3	interval
350321	8	18	1	rest
358335	7	18	2	task
365225	5	18	3	interval
370325	8	19	1	rest
378363	7	19	2	task
385237	5	19	3	interval
390328	8	20	1	rest
398363	7	20	2	task
405223	5	20	3	interval
410340	8	21	1	rest
418349	7	21	2	task
425241	5	21	3	interval
430337	8	22	1	rest
438388	7	22	2	task
445229	5	22	3	interval
450344	8	23	1	rest
458348	7	23	2	task
465359	5	23	3	interval
470343	8	24	1	rest
478361	7	24	2	task
485244	5	24	3	interval
490338	8	25	1	rest
498373	7	25	2	task
505249	5	25	3	interval
