onset	duration	trial	value	instruction
30509	8	1	1	rest
38525	7	1	2	task
45375	5	1	3	interval
50480	8	2	1	rest
58495	9	2	2	task
67342	3	2	3	interval
70483	8	3	1	rest
78541	7	3	2	task
85383	5	3	3	interval
90505	8	4	1	rest
98493	7	4	2	task
105385	5	4	3	interval
110486	8	5	1	rest
118494	8	5	2	task
126620	4	5	3	interval
130489	8	6	1	rest
138537	7	6	2	task
145387	5	6	3	interval
150503	8	7	1	rest
158518	7	7	2	task
165390	5	7	3	interval
170499	8	8	1	rest
178508	7	8	2	task
185403	5	8	3	interval
190502	8	9	1	rest
198516	7	9	2	task
205397	5	9	3	interval
210503	8	10	1	rest
218521	7	10	2	task
225400	5	10	3	interval
230497	8	11	1	rest
238512	7	11	2	task
245421	5	11	3	interval
250511	8	12	1	rest
258465	8	12	2	task
266831	4	12	3	interval
270504	8	13	1	rest
278542	7	13	2	task
285404	5	13	3	interval
290513	8	14	1	rest
298504	7	14	2	task
305406	5	14	3	interval
310522	8	15	1	rest
318516	8	15	2	task
326102	4	15	3	interval
330523	8	16	1	rest
338544	7	16	2	task
345423	5	16	3	interval
350522	8	17	1	rest
358565	7	17	2	task
365424	5	17	3	interval
370529	8	18	1	rest
378569	7	18	2	task
385421	5	18	3	interval
390540	8	19	1	rest
398605	7	19	2	task
405437	5	19	3	interval
410529	8	20	1	rest
418517	7	20	2	task
425432	5	20	3	interval
430531	8	21	1	rest
438544	7	21	2	task
445431	5	21	3	interval
450537	8	22	1	rest
458566	7	22	2	task
465531	5	22	3	interval
470538	8	23	1	rest
478589	7	23	2	task
485432	5	23	3	interval
490538	8	24	1	rest
498569	7	24	2	task
505434	5	24	3	interval
510541	8	25	1	rest
518582	7	25	2	task
525436	5	25	3	interval
