onset	duration	trial	value	instruction
10414	8	1	1	rest
18300	7	1	2	task
25289	5	1	3	interval
30333	8	2	1	rest
38288	7	2	2	task
45287	5	2	3	interval
50328	8	3	1	rest
58286	7	3	2	task
65305	5	3	3	interval
70327	8	4	1	rest
78311	7	4	2	task
85312	5	4	3	interval
90339	8	5	1	rest
98295	7	5	2	task
105293	5	5	3	interval
110357	8	6	1	rest
118293	7	6	2	task
125321	5	6	3	interval
130338	8	7	1	rest
138297	7	7	2	task
145324	5	7	3	interval
150342	8	8	1	rest
158318	7	8	2	task
165301	5	8	3	interval
170343	8	9	1	rest
178307	7	9	2	task
185308	5	9	3	interval
190352	8	10	1	rest
198303	7	10	2	task
205333	5	10	3	interval
210352	8	11	1	rest
218316	7	11	2	task
225312	5	11	3	interval
230351	8	12	1	rest
238319	7	12	2	task
245317	5	12	3	interval
250366	8	13	1	rest
258312	7	13	2	task
265318	5	13	3	interval
270357	8	14	1	rest
278311	7	14	2	task
285333	5	14	3	interval
290367	8	15	1	rest
298320	7	15	2	task
305340	5	15	3	interval
310362	8	16	1	rest
318322	7	16	2	task
325324	5	16	3	interval
330370	8	17	1	rest
338348	7	17	2	task
345326	5	17	3	interval
350369	8	18	1	rest
358329	7	18	2	task
365347	5	18	3	interval
370371	8	19	1	rest
378326	7	19	2	task
385352	5	19	3	interval
390369	8	20	1	rest
398325	7	20	2	task
405334	5	20	3	interval
