onset	duration	trial	value	instruction
10412	8	1	2	task
18384	7	1	3	interval
25286	5	2	1	rest
30381	8	2	2	task
38397	7	2	3	interval
45287	5	3	1	rest
50388	8	3	2	task
58429	8	3	3	interval
66074	4	4	1	rest
70388	8	4	2	task
78393	7	4	3	interval
85288	5	5	1	rest
90388	8	5	2	task
98412	7	5	3	interval
105288	5	6	1	rest
110390	8	6	2	task
118416	7	6	3	interval
125288	5	7	1	rest
130395	8	7	2	task
138442	7	7	3	interval
145297	5	8	1	rest
150403	8	8	2	task
158400	7	8	3	interval
165302	5	9	1	rest
170401	8	9	2	task
178417	7	9	3	interval
185293	5	10	1	rest
190404	8	10	2	task
198425	7	10	3	interval
205297	5	11	1	rest
210403	8	11	2	task
218409	7	11	3	interval
225303	5	12	1	rest
230408	8	12	2	task
238442	7	12	3	interval
245304	5	13	1	rest
250407	8	13	2	task
258428	7	13	3	interval
265302	5	14	1	rest
270405	8	14	2	task
278429	7	14	3	interval
285302	5	15	1	rest
290419	8	15	2	task
298433	7	15	3	interval
305306	5	16	1	rest
310415	8	16	2	task
318432	12	16	3	interval
330413	8	17	1	rest
338404	7	17	2	task
345313	5	17	3	interval
350415	8	18	1	rest
358445	7	18	2	task
365318	5	18	3	interval
370441	8	19	1	rest
378445	7	19	2	task
385650	5	19	3	interval
390420	8	20	1	rest
398457	7	20	2	task
405323	5	20	3	interval
410438	8	21	1	rest
418452	7	21	2	task
425314	5	21	3	interval
430424	8	22	1	rest
438450	7	22	2	task
445326	5	22	3	interval
450418	8	23	1	rest
458495	7	23	2	task
465321	5	23	3	interval
470422	8	24	1	rest
478427	7	24	2	task
485318	5	24	3	interval
490422	8	25	1	rest
498429	7	25	2	task
505316	5	25	3	interval
