onset	duration	trial	value	instruction
23324	8	1	1	rest
31348	7	1	2	task
38791	5	1	3	interval
43297	8	2	1	rest
51293	7	2	2	task
58191	5	2	3	interval
63304	8	3	1	rest
71347	7	3	2	task
78201	5	3	3	interval
83296	8	4	1	rest
91329	7	4	2	task
98194	5	4	3	interval
103302	8	5	1	rest
111307	7	5	2	task
118208	5	5	3	interval
123311	8	6	1	rest
131370	7	6	2	task
138201	5	6	3	interval
143314	8	7	1	rest
151364	7	7	2	task
158211	5	7	3	interval
163305	8	8	1	rest
171361	7	8	2	task
178214	5	8	3	interval
183316	8	9	1	rest
191347	7	9	2	task
198216	5	9	3	interval
203309	8	10	1	rest
211318	7	10	2	task
218207	5	10	3	interval
223314	8	11	1	rest
231311	7	11	2	task
238215	5	11	3	interval
243309	8	12	1	rest
251333	12	12	2	task
263339	8	12	3	interval
271374	7	13	1	rest
278215	5	13	2	task
283336	8	13	3	interval
291368	12	14	1	rest
303325	8	14	2	task
311324	7	14	3	interval
318224	5	15	1	rest
323332	8	15	2	task
331341	7	15	3	interval
338222	5	16	1	rest
343324	8	16	2	task
351363	7	16	3	interval
358225	5	17	1	rest
363331	8	17	2	task
371361	7	17	3	interval
378224	5	18	1	rest
383327	8	18	2	task
391305	7	18	3	interval
398229	5	19	1	rest
403332	8	19	2	task
411385	7	19	3	interval
418226	5	20	1	rest
423339	8	20	2	task
431360	7	20	3	interval
438228	5	21	1	rest
443334	8	21	2	task
451337	8	21	3	interval
459189	4	22	1	rest
463351	8	22	2	task
471363	7	22	3	interval
478233	5	23	1	rest
483342	8	23	2	task
491312	7	23	3	interval
498235	5	24	1	rest
503344	8	24	2	task
511387	5	24	3	interval
