onset	duration	trial	value	instruction
6167	8	1	1	rest
14086	7	1	2	task
21085	5	1	3	interval
26132	8	2	1	rest
34086	7	2	2	task
41081	5	2	3	interval
46137	8	3	1	rest
54092	7	3	2	task
61100	5	3	3	interval
66143	8	4	1	rest
74091	7	4	2	task
81098	5	4	3	interval
86146	8	5	1	rest
94120	7	5	2	task
101136	5	5	3	interval
106143	8	6	1	rest
114102	7	6	2	task
121102	5	6	3	interval
126145	8	7	1	rest
134103	7	7	2	task
141097	5	7	3	interval
146142	8	8	1	rest
154096	7	8	2	task
161100	5	8	3	interval
166148	8	9	1	rest
174102	7	9	2	task
181113	5	9	3	interval
186156	8	10	1	rest
194111	7	10	2	task
201103	5	10	3	interval
206163	8	11	1	rest
214108	7	11	2	task
221110	5	11	3	interval
226157	8	12	1	rest
234116	7	12	2	task
241115	5	12	3	interval
246154	8	13	1	rest
254110	7	13	2	task
261113	5	13	3	interval
266168	8	14	1	rest
274123	7	14	2	task
281121	5	14	3	interval
286167	8	15	1	rest
294117	7	15	2	task
301122	5	15	3	interval
306166	8	16	1	rest
314121	7	16	2	task
321125	5	16	3	interval
326169	8	17	1	rest
334132	7	17	2	task
341131	5	17	3	interval
346176	8	18	1	rest
354139	7	18	2	task
361130	5	18	3	interval
366176	8	19	1	rest
374157	7	19	2	task
381132	5	19	3	interval
386175	8	20	1	rest
394135	7	20	2	task
401164	5	20	3	interval
