onset	duration	trial	value	instruction
7069	8	1	1	rest
15019	7	1	2	task
21980	5	1	3	interval
26996	8	2	1	rest
34976	7	2	2	task
41979	5	2	3	interval
46999	8	3	1	rest
54985	7	3	2	task
61960	5	3	3	interval
67005	8	4	1	rest
74988	7	4	2	task
81957	5	4	3	interval
87010	8	5	1	rest
94966	7	5	2	task
101986	5	5	3	interval
107015	8	6	1	rest
114999	7	6	2	task
121971	5	6	3	interval
127023	8	7	1	rest
134968	7	7	2	task
141972	5	7	3	interval
147027	8	8	1	rest
154975	7	8	2	task
161984	5	8	3	interval
167016	8	9	1	rest
175003	7	9	2	task
182002	5	9	3	interval
187029	8	10	1	rest
194981	7	10	2	task
202009	5	10	3	interval
207021	8	11	1	rest
214979	7	11	2	task
221984	5	11	3	interval
227025	8	12	1	rest
234985	7	12	2	task
242012	5	12	3	interval
247032	8	13	1	rest
254985	7	13	2	task
262003	5	13	3	interval
267025	8	14	1	rest
274985	7	14	2	task
281982	5	14	3	interval
287036	8	15	1	rest
295006	7	15	2	task
301987	5	15	3	interval
307034	8	16	1	rest
315017	7	16	2	task
322002	5	16	3	interval
327036	8	17	1	rest
335014	7	17	2	task
342022	5	17	3	interval
347039	8	18	1	rest
355030	7	18	2	task
361991	5	18	3	interval
367029	8	19	1	rest
374997	7	19	2	task
381996	5	19	3	interval
387037	8	20	1	rest
394996	7	20	2	task
401993	5	20	3	interval
