onset	duration	trial	value	instruction
30361	8	1	2	task
38303	7	1	3	interval
45164	5	2	1	rest
50265	8	2	2	task
58286	7	2	3	interval
65165	5	3	1	rest
70266	8	3	2	task
78303	7	3	3	interval
85171	5	4	1	rest
90272	8	4	2	task
98289	7	4	3	interval
105175	5	5	1	rest
110277	8	5	2	task
118296	7	5	3	interval
125203	5	6	1	rest
130277	8	6	2	task
138230	7	6	3	interval
145174	5	7	1	rest
150279	8	7	2	task
158317	7	7	3	interval
165181	5	8	1	rest
170288	8	8	2	task
178304	7	8	3	interval
185188	5	9	1	rest
190294	8	9	2	task
198291	7	9	3	interval
205181	5	10	1	rest
210282	8	10	2	task
218344	7	10	3	interval
225182	5	11	1	rest
230288	8	11	2	task
238342	7	11	3	interval
245188	5	12	1	rest
250284	8	12	2	task
258321	7	12	3	interval
265193	5	13	1	rest
270292	8	13	2	task
278295	7	13	3	interval
285196	5	14	1	rest
290298	8	14	2	task
298313	7	14	3	interval
305199	5	15	1	rest
310321	8	15	2	task
318322	7	15	3	interval
325203	5	16	1	rest
330309	8	16	2	task
338368	7	16	3	interval
345206	5	17	1	rest
350315	8	17	2	task
358365	7	17	3	interval
365205	5	18	1	rest
370319	8	18	2	task
378353	7	18	3	interval
385213	5	19	1	rest
390319	8	19	2	task
398282	7	19	3	interval
405221	5	20	1	rest
410322	8	20	2	task
418351	7	20	3	interval
425213	5	21	1	rest
430321	8	21	2	task
438364	7	21	3	interval
445212	5	22	1	rest
450328	8	22	2	task
458348	7	22	3	interval
465247	5	23	1	rest
470321	8	23	2	task
478278	12	23	3	interval
490332	8	24	1	rest
498319	7	24	2	task
505225	5	24	3	interval
510327	8	25	1	rest
518331	7	25	2	task
525229	5	25	3	interval
