onset	duration	trial	value	instruction
14037	8	1	1	rest
21943	7	1	2	task
28922	5	1	3	interval
33954	8	2	1	rest
41941	7	2	2	task
48957	5	2	3	interval
53962	8	3	1	rest
61942	7	3	2	task
68966	5	3	3	interval
73971	8	4	1	rest
81953	7	4	2	task
88930	5	4	3	interval
93982	8	5	1	rest
101964	7	5	2	task
108933	5	5	3	interval
113987	8	6	1	rest
121977	7	6	2	task
128968	5	6	3	interval
133976	8	7	1	rest
141959	7	7	2	task
148940	5	7	3	interval
153988	8	8	1	rest
161975	7	8	2	task
168949	5	8	3	interval
173988	8	9	1	rest
181949	7	9	2	task
188979	5	9	3	interval
193998	8	10	1	rest
201956	7	10	2	task
208952	5	10	3	interval
213997	8	11	1	rest
221973	7	11	2	task
228960	5	11	3	interval
233998	8	12	1	rest
241977	7	12	2	task
248982	5	12	3	interval
254002	8	13	1	rest
261984	7	13	2	task
268991	5	13	3	interval
274005	8	14	1	rest
281963	7	14	2	task
288988	5	14	3	interval
294003	8	15	1	rest
301958	7	15	2	task
308988	5	15	3	interval
314004	8	16	1	rest
321962	7	16	2	task
328998	5	16	3	interval
334004	8	17	1	rest
341986	7	17	2	task
348991	5	17	3	interval
354012	8	18	1	rest
361970	7	18	2	task
368983	5	18	3	interval
374017	8	19	1	rest
382005	7	19	2	task
388991	5	19	3	interval
394010	8	20	1	rest
401991	7	20	2	task
408972	5	20	3	interval
