onset	duration	trial	value	instruction
11729	8	1	2	task
19694	7	1	3	interval
26547	5	2	1	rest
31650	8	2	2	task
39695	7	2	3	interval
46547	5	3	1	rest
51647	8	3	2	task
59705	7	3	3	interval
66638	5	4	1	rest
71648	8	4	2	task
79720	7	4	3	interval
86553	5	5	1	rest
91655	8	5	2	task
99686	7	5	3	interval
106554	5	6	1	rest
111655	8	6	2	task
119718	7	6	3	interval
126563	5	7	1	rest
131657	8	7	2	task
139725	7	7	3	interval
146562	5	8	1	rest
151667	8	8	2	task
159713	7	8	3	interval
166569	5	9	1	rest
171676	8	9	2	task
179703	7	9	3	interval
186573	5	10	1	rest
191668	8	10	2	task
199678	7	10	3	interval
206566	5	11	1	rest
211676	8	11	2	task
219729	7	11	3	interval
226572	5	12	1	rest
231677	8	12	2	task
239669	7	12	3	interval
246572	5	13	1	rest
251681	8	13	2	task
259683	12	13	3	interval
271682	8	14	1	rest
279695	7	14	2	task
286585	5	14	3	interval
291696	8	15	1	rest
299758	7	15	2	task
306596	5	15	3	interval
311692	8	16	1	rest
319732	7	16	2	task
326592	5	16	3	interval
331706	8	17	1	rest
339778	7	17	2	task
346604	5	17	3	interval
351698	8	18	1	rest
359740	7	18	2	task
366648	5	18	3	interval
371700	8	19	1	rest
379726	7	19	2	task
386604	5	19	3	interval
391705	8	20	1	rest
399779	7	20	2	task
406604	5	20	3	interval
411728	8	21	1	rest
419666	7	21	2	task
426606	5	21	3	interval
431707	8	22	1	rest
439759	7	22	2	task
446614	5	22	3	interval
451711	8	23	1	rest
459714	7	23	2	task
466617	5	23	3	interval
471717	8	24	1	rest
479767	7	24	2	task
486613	5	24	3	interval
491716	8	25	1	rest
499707	7	25	2	task
506667	5	25	3	interval
