onset	duration	trial	value	instruction
14835	9	1	2	task
24272	3	1	3	interval
26787	8	2	1	rest
34812	7	2	2	task
41793	5	2	3	interval
46784	8	3	1	rest
54829	7	3	2	task
61688	5	3	3	interval
66790	8	4	1	rest
74817	7	4	2	task
81686	5	4	3	interval
86791	8	5	1	rest
94820	7	5	2	task
101685	5	5	3	interval
106792	8	6	1	rest
114848	7	6	2	task
121688	5	6	3	interval
126787	8	7	1	rest
134819	7	7	2	task
142174	5	7	3	interval
146790	8	8	1	rest
154822	7	8	2	task
161689	5	8	3	interval
166791	8	9	1	rest
174800	7	9	2	task
181692	5	9	3	interval
186788	8	10	1	rest
194791	7	10	2	task
201700	5	10	3	interval
206792	8	11	1	rest
214820	7	11	2	task
221693	5	11	3	interval
226802	8	12	1	rest
234841	7	12	2	task
241703	5	12	3	interval
246805	8	13	1	rest
254833	8	13	2	task
262312	5	13	3	interval
266805	8	14	1	rest
274848	7	14	2	task
281721	5	14	3	interval
286813	8	15	1	rest
294815	7	15	2	task
301707	5	15	3	interval
306814	8	16	1	rest
314818	7	16	2	task
321716	5	16	3	interval
326815	8	17	1	rest
334775	7	17	2	task
341706	5	17	3	interval
346815	8	18	1	rest
354814	7	18	2	task
361707	5	18	3	interval
366817	8	19	1	rest
374846	7	19	2	task
381716	5	19	3	interval
386818	8	20	1	rest
394833	7	20	2	task
401717	5	20	3	interval
406820	8	21	1	rest
414886	7	21	2	task
421726	5	21	3	interval
426818	8	22	1	rest
434873	7	22	2	task
441722	5	22	3	interval
446826	8	23	1	rest
454838	7	23	2	task
461721	5	23	3	interval
466827	8	24	1	rest
474860	7	24	2	task
481729	5	24	3	interval
486829	8	25	1	rest
494879	7	25	2	task
501730	8	25	3	interval
