onset	duration	trial	value	instruction
12001	8	1	3	interval
19959	7	2	1	rest
26824	5	2	2	task
31934	8	2	3	interval
39949	7	3	1	rest
46825	5	3	2	task
51938	8	3	3	interval
59939	7	4	1	rest
66836	5	4	2	task
71959	8	4	3	interval
79993	7	5	1	rest
86855	5	5	2	task
91949	8	5	3	interval
99983	7	6	1	rest
106886	5	6	2	task
111959	8	6	3	interval
120008	7	7	1	rest
126861	5	7	2	task
131951	8	7	3	interval
139985	7	8	1	rest
146854	5	8	2	task
151957	8	8	3	interval
159997	7	9	1	rest
166856	5	9	2	task
171964	8	9	3	interval
179937	7	10	1	rest
186863	5	10	2	task
191973	8	10	3	interval
199970	7	11	1	rest
206867	5	11	2	task
211971	8	11	3	interval
219998	7	12	1	rest
226869	5	12	2	task
231970	8	12	3	interval
239981	7	13	1	rest
246869	5	13	2	task
251971	8	13	3	interval
260004	7	14	1	rest
266874	5	14	2	task
271981	8	14	3	interval
279937	7	15	1	rest
286873	5	15	2	task
291984	8	15	3	interval
299974	7	16	1	rest
306901	5	16	2	task
311987	8	16	3	interval
319955	7	17	1	rest
326907	5	17	2	task
331981	8	17	3	interval
340011	7	18	1	rest
346879	5	18	2	task
351986	8	18	3	interval
360018	12	19	1	rest
371994	8	19	2	task
380021	12	19	3	interval
391995	8	20	1	rest
400046	7	20	2	task
406890	5	20	3	interval
411995	8	21	1	rest
419970	7	21	2	task
426891	5	21	3	interval
431991	8	22	1	rest
440045	7	22	2	task
446895	5	22	3	interval
452003	8	23	1	rest
460003	7	23	2	task
466899	5	23	3	interval
472009	8	24	1	rest
480005	7	24	2	task
486909	5	24	3	interval
492001	8	25	1	rest
500031	7	25	2	task
506907	5	25	3	interval
