onset	duration	trial	value	instruction
26825	8	1	1	rest
34712	7	1	2	task
41717	5	1	3	interval
46763	8	2	1	rest
54714	7	2	2	task
61736	5	2	3	interval
66765	8	3	1	rest
74740	7	3	2	task
81723	5	3	3	interval
86768	8	4	1	rest
94729	7	4	2	task
101720	5	4	3	interval
106777	8	5	1	rest
114719	7	5	2	task
121716	5	5	3	interval
126768	8	6	1	rest
134751	7	6	2	task
141742	5	6	3	interval
146771	8	7	1	rest
154726	7	7	2	task
161749	5	7	3	interval
166772	8	8	1	rest
174742	7	8	2	task
181747	5	8	3	interval
186771	8	9	1	rest
194751	7	9	2	task
201741	5	9	3	interval
206775	8	10	1	rest
214733	7	10	2	task
221755	5	10	3	interval
226786	8	11	1	rest
234734	7	11	2	task
241767	5	11	3	interval
246782	8	12	1	rest
254741	7	12	2	task
261743	5	12	3	interval
266787	8	13	1	rest
274762	7	13	2	task
281747	5	13	3	interval
286791	8	14	1	rest
294772	7	14	2	task
301765	5	14	3	interval
306792	8	15	1	rest
314751	7	15	2	task
321743	5	15	3	interval
326785	8	16	1	rest
334746	7	16	2	task
341790	5	16	3	interval
346793	8	17	1	rest
354768	7	17	2	task
361775	5	17	3	interval
366792	8	18	1	rest
374759	7	18	2	task
381758	5	18	3	interval
386803	8	19	1	rest
394753	7	19	2	task
401775	5	19	3	interval
406798	8	20	1	rest
414763	7	20	2	task
421761	5	20	3	interval
