onset	duration	trial	value	instruction
9354	8	1	2	task
17314	7	1	3	interval
24196	5	2	1	rest
29291	8	2	2	task
37335	7	2	3	interval
44198	5	3	1	rest
49291	8	3	2	task
57299	7	3	3	interval
64201	5	4	1	rest
69292	8	4	2	task
77294	7	4	3	interval
84190	5	5	1	rest
89305	8	5	2	task
97334	7	5	3	interval
104190	5	6	1	rest
109295	8	6	2	task
117303	7	6	3	interval
124189	5	7	1	rest
129295	8	7	2	task
137307	7	7	3	interval
144190	5	8	1	rest
149308	8	8	2	task
157322	12	8	3	interval
169297	8	9	1	rest
177286	7	9	2	task
184196	5	9	3	interval
189293	8	10	1	rest
197279	7	10	2	task
204195	5	10	3	interval
209295	8	11	1	rest
217349	7	11	2	task
224200	5	11	3	interval
229296	8	12	1	rest
237323	7	12	2	task
244195	5	12	3	interval
249300	8	13	1	rest
257320	8	13	2	task
264831	5	13	3	interval
269303	8	14	1	rest
277347	7	14	2	task
284199	5	14	3	interval
289310	8	15	1	rest
297342	8	15	2	task
305455	4	15	3	interval
309323	8	16	1	rest
317366	7	16	2	task
324241	5	16	3	interval
329330	8	17	1	rest
337343	9	17	2	task
346766	3	17	3	interval
350114	7	18	1	rest
357357	7	18	2	task
364230	5	18	3	interval
369322	8	19	1	rest
377355	7	19	2	task
384238	5	19	3	interval
389326	8	20	1	rest
397308	7	20	2	task
404225	5	20	3	interval
409327	8	21	1	rest
417342	7	21	2	task
424259	5	21	3	interval
429329	8	22	1	rest
437336	7	22	2	task
444243	5	22	3	interval
449327	8	23	1	rest
457355	7	23	2	task
464231	5	23	3	interval
469336	8	24	1	rest
477390	7	24	2	task
484238	5	24	3	interval
489339	8	25	1	rest
497387	7	25	2	task
504238	5	25	3	interval
