onset	duration	trial	value	instruction
6638	8	1	3	interval
14637	7	2	1	rest
21489	5	2	2	task
26588	8	2	3	interval
34647	7	3	1	rest
41487	5	3	2	task
46591	8	3	3	interval
54626	7	4	1	rest
61485	5	4	2	task
66595	8	4	3	interval
74634	7	5	1	rest
81491	5	5	2	task
86595	8	5	3	interval
94655	7	6	1	rest
101495	5	6	2	task
106600	8	6	3	interval
114665	7	7	1	rest
121511	5	7	2	task
126601	8	7	3	interval
134610	7	8	1	rest
141509	5	8	2	task
146601	8	8	3	interval
154650	7	9	1	rest
161505	5	9	2	task
166605	8	9	3	interval
174656	12	10	1	rest
186606	8	10	2	task
194676	7	10	3	interval
201520	5	11	1	rest
206617	8	11	2	task
214621	7	11	3	interval
221519	5	12	1	rest
226619	8	12	2	task
234638	7	12	3	interval
241513	5	13	1	rest
246626	8	13	2	task
254613	7	13	3	interval
261527	5	14	1	rest
266625	8	14	2	task
274673	7	14	3	interval
281530	5	15	1	rest
286649	8	15	2	task
294686	7	15	3	interval
301531	5	16	1	rest
306629	8	16	2	task
314670	7	16	3	interval
321533	5	17	1	rest
326634	8	17	2	task
334691	7	17	3	interval
341528	5	18	1	rest
346643	8	18	2	task
354680	7	18	3	interval
361544	5	19	1	rest
366643	8	19	2	task
374684	12	19	3	interval
386649	8	20	1	rest
394673	7	20	2	task
401551	5	20	3	interval
406648	8	21	1	rest
414680	7	21	2	task
421548	5	21	3	interval
426656	8	22	1	rest
434678	7	22	2	task
441557	5	22	3	interval
446653	8	23	1	rest
454739	7	23	2	task
461550	5	23	3	interval
466666	8	24	1	rest
474691	7	24	2	task
481560	5	24	3	interval
486670	8	25	1	rest
494619	7	25	2	task
501556	5	25	3	interval
