onset	duration	trial	value	instruction
28069	8	1	1	rest
35973	7	1	2	task
42933	5	1	3	interval
47966	8	2	1	rest
55932	7	2	2	task
62962	5	2	3	interval
67979	8	3	1	rest
75933	7	3	2	task
82951	5	3	3	interval
87972	8	4	1	rest
95929	7	4	2	task
102952	5	4	3	interval
107975	8	5	1	rest
115956	7	5	2	task
122961	5	5	3	interval
127976	8	6	1	rest
135971	7	6	2	task
142933	5	6	3	interval
147977	8	7	1	rest
155962	7	7	2	task
162959	5	7	3	interval
167981	8	8	1	rest
175942	7	8	2	task
182936	5	8	3	interval
187987	8	9	1	rest
195972	7	9	2	task
202940	5	9	3	interval
207988	8	10	1	rest
215967	7	10	2	task
222941	5	10	3	interval
227988	8	11	1	rest
235967	7	11	2	task
242974	5	11	3	interval
247995	8	12	1	rest
255948	7	12	2	task
262979	5	12	3	interval
268008	8	13	1	rest
275951	7	13	2	task
282955	5	13	3	interval
288002	8	14	1	rest
295957	7	14	2	task
302985	5	14	3	interval
307999	8	15	1	rest
315961	7	15	2	task
322994	5	15	3	interval
328012	8	16	1	rest
335968	7	16	2	task
342991	5	16	3	interval
348014	8	17	1	rest
355966	7	17	2	task
362971	5	17	3	interval
368006	8	18	1	rest
375991	7	18	2	task
382998	5	18	3	interval
388009	8	19	1	rest
395976	7	19	2	task
403002	5	19	3	interval
408020	8	20	1	rest
416008	7	20	2	task
423003	5	20	3	interval
