onset	duration	trial	value	instruction
36433	8	1	1	rest
44271	7	1	2	task
51248	5	1	3	interval
56307	8	2	1	rest
64279	7	2	2	task
71206	5	2	3	interval
76253	8	3	1	rest
84240	7	3	2	task
91239	5	3	3	interval
96254	8	4	1	rest
104225	7	4	2	task
111213	5	4	3	interval
116257	8	5	1	rest
124241	7	5	2	task
131234	5	5	3	interval
136254	8	6	1	rest
144213	7	6	2	task
151218	5	6	3	interval
156256	8	7	1	rest
164235	7	7	2	task
171215	5	7	3	interval
176256	8	8	1	rest
184235	7	8	2	task
191233	5	8	3	interval
196265	8	9	1	rest
204219	7	9	2	task
211260	5	9	3	interval
216267	8	10	1	rest
224227	7	10	2	task
231219	5	10	3	interval
236257	8	11	1	rest
244244	7	11	2	task
251236	5	11	3	interval
256274	8	12	1	rest
264261	7	12	2	task
271246	5	12	3	interval
276273	8	13	1	rest
284221	7	13	2	task
291232	5	13	3	interval
296269	8	14	1	rest
304230	7	14	2	task
311258	5	14	3	interval
316277	8	15	1	rest
324229	7	15	2	task
331230	5	15	3	interval
336271	8	16	1	rest
344248	7	16	2	task
351228	5	16	3	interval
356269	8	17	1	rest
364249	7	17	2	task
371230	5	17	3	interval
376283	8	18	1	rest
384255	7	18	2	task
391238	5	18	3	interval
396293	8	19	1	rest
404233	7	19	2	task
411264	5	19	3	interval
416275	8	20	1	rest
424232	7	20	2	task
431256	5	20	3	interval
