onset	duration	trial	value	instruction
11221	8	1	1	rest
19080	7	1	2	task
26083	5	1	3	interval
31098	8	2	1	rest
39055	7	2	2	task
46047	5	2	3	interval
51093	8	3	1	rest
59054	7	3	2	task
66083	5	3	3	interval
71094	8	4	1	rest
79074	7	4	2	task
86090	5	4	3	interval
91094	8	5	1	rest
99052	7	5	2	task
106055	5	5	3	interval
111102	8	6	1	rest
119081	7	6	2	task
126056	5	6	3	interval
131105	8	7	1	rest
139071	7	7	2	task
146063	5	7	3	interval
151105	8	8	1	rest
159082	7	8	2	task
166092	5	8	3	interval
171105	8	9	1	rest
179088	7	9	2	task
186067	5	9	3	interval
191101	8	10	1	rest
199099	7	10	2	task
206131	5	10	3	interval
211099	8	11	1	rest
219082	7	11	2	task
226107	5	11	3	interval
231099	8	12	1	rest
239087	7	12	2	task
246060	5	12	3	interval
251110	8	13	1	rest
259068	7	13	2	task
266097	5	13	3	interval
271111	8	14	1	rest
279059	7	14	2	task
286094	5	14	3	interval
291117	8	15	1	rest
299081	7	15	2	task
306104	5	15	3	interval
311121	8	16	1	rest
319105	7	16	2	task
326120	5	16	3	interval
331123	8	17	1	rest
339074	7	17	2	task
346105	5	17	3	interval
351132	8	18	1	rest
359086	7	18	2	task
366088	5	18	3	interval
371127	8	19	1	rest
379114	7	19	2	task
386112	5	19	3	interval
391136	8	20	1	rest
399109	7	20	2	task
406135	5	20	3	interval
