onset	duration	trial	value	instruction
6109	8	1	3	interval
14050	7	2	1	rest
20916	5	2	2	task
26030	8	2	3	interval
34072	7	3	1	rest
40934	5	3	2	task
46029	8	3	3	interval
54009	7	4	1	rest
60935	5	4	2	task
66042	8	4	3	interval
74043	7	5	1	rest
80936	5	5	2	task
86033	8	5	3	interval
94083	7	6	1	rest
100936	5	6	2	task
106047	8	6	3	interval
114092	7	7	1	rest
120940	5	7	2	task
126043	8	7	3	interval
134050	7	8	1	rest
140952	5	8	2	task
146050	8	8	3	interval
154088	7	9	1	rest
160959	5	9	2	task
166055	8	9	3	interval
174062	7	10	1	rest
180954	5	10	2	task
186060	8	10	3	interval
194113	7	11	1	rest
200956	5	11	2	task
206055	8	11	3	interval
214087	7	12	1	rest
220957	5	12	2	task
226061	8	12	3	interval
234071	7	13	1	rest
240964	5	13	2	task
246079	8	13	3	interval
254111	7	14	1	rest
260968	5	14	2	task
266064	8	14	3	interval
274102	7	15	1	rest
280963	5	15	2	task
286074	8	15	3	interval
294115	7	16	1	rest
300971	5	16	2	task
306071	8	16	3	interval
314095	7	17	1	rest
320981	5	17	2	task
326074	8	17	3	interval
334077	13	18	1	rest
347101	7	18	2	task
354092	7	18	3	interval
360974	5	19	1	rest
366076	8	19	2	task
374102	7	19	3	interval
380972	5	20	1	rest
386090	8	20	2	task
394049	7	20	3	interval
400985	5	21	1	rest
406077	8	21	2	task
414105	7	21	3	interval
420974	5	22	1	rest
426081	8	22	2	task
434119	7	22	3	interval
441130	5	23	1	rest
446089	8	23	2	task
454096	7	23	3	interval
460983	5	24	1	rest
466091	8	24	2	task
474124	15	24	3	interval
488612	6	25	1	rest
494082	7	25	2	task
500996	5	25	3	interval
