onset	duration	trial	value	instruction
15273	8	1	1	rest
23246	7	1	2	task
30100	5	1	3	interval
35210	8	2	1	rest
43222	7	2	2	task
50109	5	2	3	interval
55207	8	3	1	rest
63234	7	3	2	task
70110	5	3	3	interval
75205	8	4	1	rest
83213	7	4	2	task
90107	5	4	3	interval
95215	8	5	1	rest
103248	7	5	2	task
110109	5	5	3	interval
115220	8	6	1	rest
123249	7	6	2	task
130119	5	6	3	interval
135217	8	7	1	rest
143227	7	7	2	task
150124	5	7	3	interval
155215	8	8	1	rest
163265	7	8	2	task
170114	5	8	3	interval
175227	8	9	1	rest
183252	7	9	2	task
190125	5	9	3	interval
195229	8	10	1	rest
203245	7	10	2	task
210128	5	10	3	interval
215227	8	11	1	rest
223265	7	11	2	task
230132	5	11	3	interval
235227	8	12	1	rest
243259	7	12	2	task
250128	5	12	3	interval
255223	8	13	1	rest
263253	7	13	2	task
270127	5	13	3	interval
275233	8	14	1	rest
283268	7	14	2	task
290157	5	14	3	interval
295234	8	15	1	rest
303237	7	15	2	task
310140	5	15	3	interval
315245	8	16	1	rest
323269	7	16	2	task
330138	5	16	3	interval
335244	8	17	1	rest
343280	7	17	2	task
350158	5	17	3	interval
355244	8	18	1	rest
363279	7	18	2	task
370144	5	18	3	interval
375245	8	19	1	rest
383315	7	19	2	task
390147	5	19	3	interval
395252	8	20	1	rest
403289	7	20	2	task
410151	5	20	3	interval
415260	8	21	1	rest
423266	7	21	2	task
430167	5	21	3	interval
435257	8	22	1	rest
443276	8	22	2	task
450740	5	22	3	interval
455263	8	23	1	rest
463245	7	23	2	task
470167	5	23	3	interval
475266	8	24	1	rest
483343	7	24	2	task
490158	5	24	3	interval
495267	8	25	1	rest
503263	7	25	2	task
510162	5	25	3	interval
