onset	duration	trial	value	instruction
7755	8	1	2	task
15709	7	1	3	interval
22599	5	2	1	rest
27706	8	2	2	task
35735	7	2	3	interval
42600	5	3	1	rest
47706	8	3	2	task
55760	7	3	3	interval
62601	5	4	1	rest
67697	8	4	2	task
75729	7	4	3	interval
82605	5	5	1	rest
87700	8	5	2	task
95751	7	5	3	interval
102604	5	6	1	rest
107712	8	6	2	task
115717	7	6	3	interval
122617	5	7	1	rest
127710	8	7	2	task
135725	7	7	3	interval
142608	5	8	1	rest
147711	8	8	2	task
155765	7	8	3	interval
162643	5	9	1	rest
167729	8	9	2	task
175740	7	9	3	interval
182615	5	10	1	rest
187723	8	10	2	task
195695	12	10	3	interval
207729	8	11	1	rest
215781	7	11	2	task
222631	5	11	3	interval
227730	8	12	1	rest
235757	7	12	2	task
242634	5	12	3	interval
247739	8	13	1	rest
255773	7	13	2	task
262632	5	13	3	interval
267742	8	14	1	rest
275778	7	14	2	task
282646	5	14	3	interval
287741	8	15	1	rest
295789	7	15	2	task
302636	5	15	3	interval
307736	8	16	1	rest
315779	7	16	2	task
322632	5	16	3	interval
327765	8	17	1	rest
335814	7	17	2	task
342645	5	17	3	interval
347742	8	18	1	rest
355754	7	18	2	task
362634	5	18	3	interval
367744	8	19	1	rest
375790	7	19	2	task
382642	5	19	3	interval
387746	8	20	1	rest
395814	7	20	2	task
402647	5	20	3	interval
407753	8	21	1	rest
415786	7	21	2	task
422905	5	21	3	interval
427756	8	22	1	rest
435778	7	22	2	task
442655	5	22	3	interval
447773	8	23	1	rest
455785	7	23	2	task
462651	5	23	3	interval
467774	8	24	1	rest
475776	7	24	2	task
482654	5	24	3	interval
487759	8	25	1	rest
495795	7	25	2	task
502927	5	25	3	interval
