onset	duration	trial	value	instruction
9791	8	1	1	rest
17683	7	1	2	task
24608	5	1	3	interval
29714	8	2	1	rest
37772	7	2	2	task
44608	5	2	3	interval
49708	8	3	1	rest
57767	7	3	2	task
64607	5	3	3	interval
69718	8	4	1	rest
77724	7	4	2	task
84608	5	4	3	interval
89717	8	5	1	rest
97737	7	5	2	task
104612	5	5	3	interval
109719	8	6	1	rest
117757	7	6	2	task
124619	5	6	3	interval
129730	8	7	1	rest
137732	7	7	2	task
144622	5	7	3	interval
149726	8	8	1	rest
157749	7	8	2	task
164620	5	8	3	interval
169724	8	9	1	rest
177742	7	9	2	task
184628	5	9	3	interval
189735	8	10	1	rest
197776	7	10	2	task
204640	5	10	3	interval
209729	8	11	1	rest
217764	7	11	2	task
224628	5	11	3	interval
229734	8	12	1	rest
237768	7	12	2	task
244630	5	12	3	interval
249741	8	13	1	rest
257730	7	13	2	task
264633	5	13	3	interval
269745	8	14	1	rest
277763	7	14	2	task
284635	5	14	3	interval
289744	8	15	1	rest
297789	7	15	2	task
304641	5	15	3	interval
309748	8	16	1	rest
317775	7	16	2	task
324650	5	16	3	interval
329755	8	17	1	rest
337782	7	17	2	task
344653	5	17	3	interval
349757	8	18	1	rest
357799	7	18	2	task
364653	5	18	3	interval
369753	8	19	1	rest
377735	7	19	2	task
384658	5	19	3	interval
389752	8	20	1	rest
397774	7	20	2	task
404662	5	20	3	interval
409760	8	21	1	rest
417784	7	21	2	task
425071	5	21	3	interval
429767	8	22	1	rest
437765	7	22	2	task
444670	5	22	3	interval
449766	8	23	1	rest
457759	7	23	2	task
464668	5	23	3	interval
469772	8	24	1	rest
477812	7	24	2	task
484682	5	24	3	interval
489779	8	25	1	rest
497813	7	25	2	task
504669	5	25	3	interval
