onset	duration	trial	value	instruction
13027	10	1	2	task
22606	3	1	3	interval
25385	8	2	1	rest
33045	7	2	2	task
39880	5	2	3	interval
44984	8	3	1	rest
52991	7	3	2	task
59875	5	3	3	interval
64975	8	4	1	rest
73014	7	4	2	task
80277	5	4	3	interval
84981	8	5	1	rest
93003	7	5	2	task
99897	5	5	3	interval
104988	8	6	1	rest
112999	7	6	2	task
119886	5	6	3	interval
124985	8	7	1	rest
133013	7	7	2	task
139887	5	7	3	interval
144987	8	8	1	rest
153009	7	8	2	task
159901	5	8	3	interval
164994	8	9	1	rest
173038	7	9	2	task
179893	5	9	3	interval
184995	8	10	1	rest
193034	7	10	2	task
199895	5	10	3	interval
204998	8	11	1	rest
213042	7	11	2	task
219898	5	11	3	interval
225002	8	12	1	rest
233056	7	12	2	task
239898	5	12	3	interval
245009	8	13	1	rest
253040	7	13	2	task
259915	5	13	3	interval
265010	8	14	1	rest
273089	7	14	2	task
279911	5	14	3	interval
285012	8	15	1	rest
293046	7	15	2	task
299913	5	15	3	interval
305015	8	16	1	rest
313005	7	16	2	task
319914	5	16	3	interval
325019	8	17	1	rest
332973	7	17	2	task
339925	5	17	3	interval
345021	8	18	1	rest
353031	7	18	2	task
359919	5	18	3	interval
365027	8	19	1	rest
373078	7	19	2	task
379918	5	19	3	interval
385023	8	20	1	rest
393043	7	20	2	task
399934	5	20	3	interval
405030	8	21	1	rest
413087	7	21	2	task
419922	5	21	3	interval
425033	8	22	1	rest
433076	7	22	2	task
439928	5	22	3	interval
445054	8	23	1	rest
453084	7	23	2	task
459931	5	23	3	interval
465034	8	24	1	rest
473074	7	24	2	task
479933	5	24	3	interval
485033	8	25	1	rest
493047	7	25	2	task
499940	8	25	3	interval
