onset	duration	trial	value	instruction
93409	8	1	1	rest
101341	7	1	2	task
108227	5	1	3	interval
113317	8	2	1	rest
121358	7	2	2	task
128220	5	2	3	interval
133335	8	3	1	rest
141344	7	3	2	task
148223	5	3	3	interval
153316	8	4	1	rest
161354	7	4	2	task
168633	5	4	3	interval
173321	8	5	1	rest
181330	7	5	2	task
188223	5	5	3	interval
193331	8	6	1	rest
201383	7	6	2	task
208224	5	6	3	interval
213332	8	7	1	rest
221338	7	7	2	task
228218	5	7	3	interval
233324	8	8	1	rest
241358	7	8	2	task
248223	5	8	3	interval
253328	8	9	1	rest
261363	7	9	2	task
268229	5	9	3	interval
273331	8	10	1	rest
281398	7	10	2	task
288232	5	10	3	interval
293331	8	11	1	rest
301385	7	11	2	task
308229	5	11	3	interval
313334	8	12	1	rest
321400	7	12	2	task
328234	5	12	3	interval
333333	8	13	1	rest
341355	7	13	2	task
348235	5	13	3	interval
353332	8	14	1	rest
361377	7	14	2	task
368231	5	14	3	interval
373344	8	15	1	rest
381357	7	15	2	task
388649	5	15	3	interval
393330	8	16	1	rest
401389	7	16	2	task
408233	5	16	3	interval
413336	8	17	1	rest
421312	7	17	2	task
428238	5	17	3	interval
433343	8	18	1	rest
441370	7	18	2	task
448240	5	18	3	interval
453344	8	19	1	rest
461386	7	19	2	task
468239	5	19	3	interval
473339	8	20	1	rest
481390	7	20	2	task
488240	5	20	3	interval
493352	8	21	1	rest
501351	7	21	2	task
508251	5	21	3	interval
513347	8	22	1	rest
521325	7	22	2	task
528238	5	22	3	interval
533350	8	23	1	rest
541389	7	23	2	task
548256	5	23	3	interval
553349	8	24	1	rest
561371	7	24	2	task
568256	5	24	3	interval
573360	8	25	1	rest
581346	7	25	2	task
588259	5	25	3	interval
