onset	duration	trial	value	instruction
10138	8	1	1	rest
18062	7	1	2	task
25060	5	1	3	interval
30129	8	2	1	rest
38068	7	2	2	task
45068	5	2	3	interval
50119	8	3	1	rest
58078	7	3	2	task
65107	5	3	3	interval
70125	8	4	1	rest
78080	7	4	2	task
85098	5	4	3	interval
90122	8	5	1	rest
98080	7	5	2	task
105089	5	5	3	interval
110127	8	6	1	rest
118099	7	6	2	task
125083	5	6	3	interval
130131	8	7	1	rest
138085	7	7	2	task
145084	5	7	3	interval
150138	8	8	1	rest
158120	7	8	2	task
165092	5	8	3	interval
170136	8	9	1	rest
178095	7	9	2	task
185093	5	9	3	interval
190135	8	10	1	rest
198097	7	10	2	task
205097	5	10	3	interval
210139	8	11	1	rest
218093	7	11	2	task
225096	5	11	3	interval
230145	8	12	1	rest
238101	7	12	2	task
245105	5	12	3	interval
250147	8	13	1	rest
258100	7	13	2	task
265128	5	13	3	interval
270145	8	14	1	rest
278104	7	14	2	task
285132	5	14	3	interval
290149	8	15	1	rest
298133	7	15	2	task
305135	5	15	3	interval
310151	8	16	1	rest
318100	7	16	2	task
325108	5	16	3	interval
330155	8	17	1	rest
338144	7	17	2	task
345142	5	17	3	interval
350185	8	18	1	rest
358123	7	18	2	task
365144	5	18	3	interval
370159	8	19	1	rest
378135	7	19	2	task
385133	5	19	3	interval
390157	8	20	1	rest
398116	7	20	2	task
405122	5	20	3	interval
