onset	duration	trial	value	instruction
33629	8	1	1	rest
41566	7	1	2	task
48397	5	1	3	interval
53505	8	2	1	rest
61546	7	2	2	task
68400	5	2	3	interval
73510	8	3	1	rest
81554	7	3	2	task
88400	5	3	3	interval
93513	8	4	1	rest
101568	7	4	2	task
108410	5	4	3	interval
113513	8	5	1	rest
121531	7	5	2	task
128407	5	5	3	interval
133516	8	6	1	rest
141543	7	6	2	task
148416	5	6	3	interval
153510	8	7	1	rest
161558	7	7	2	task
168411	5	7	3	interval
173516	8	8	1	rest
181571	7	8	2	task
188415	5	8	3	interval
193518	8	9	1	rest
201537	7	9	2	task
208413	5	9	3	interval
213518	8	10	1	rest
221532	7	10	2	task
228415	5	10	3	interval
233524	8	11	1	rest
241568	7	11	2	task
248423	5	11	3	interval
253530	8	12	1	rest
261535	7	12	2	task
268439	5	12	3	interval
273527	8	13	1	rest
281589	7	13	2	task
288422	5	13	3	interval
293533	8	14	1	rest
301597	7	14	2	task
308428	5	14	3	interval
313530	8	15	1	rest
321525	7	15	2	task
328431	5	15	3	interval
333532	8	16	1	rest
341557	7	16	2	task
348428	5	16	3	interval
353540	8	17	1	rest
361596	7	17	2	task
368444	5	17	3	interval
373543	8	18	1	rest
381570	7	18	2	task
388436	5	18	3	interval
393534	8	19	1	rest
401540	7	19	2	task
408444	5	19	3	interval
413543	8	20	1	rest
421564	7	20	2	task
428442	5	20	3	interval
433540	8	21	1	rest
441601	7	21	2	task
448441	5	21	3	interval
453550	8	22	1	rest
461569	7	22	2	task
468445	5	22	3	interval
473550	8	23	1	rest
481537	7	23	2	task
488861	5	23	3	interval
493554	8	24	1	rest
501550	7	24	2	task
508455	5	24	3	interval
513557	8	25	1	rest
521607	7	25	2	task
528463	5	25	3	interval
