onset	duration	trial	value	instruction
5793	8	1	3	interval
13816	7	2	1	rest
20665	5	2	2	task
25782	8	2	3	interval
33832	7	3	1	rest
40665	5	3	2	task
45772	8	3	3	interval
53836	7	4	1	rest
60669	5	4	2	task
65780	8	4	3	interval
73797	7	5	1	rest
80703	5	5	2	task
85787	8	5	3	interval
93834	7	6	1	rest
100681	5	6	2	task
105780	8	6	3	interval
113823	7	7	1	rest
120684	5	7	2	task
125790	8	7	3	interval
133822	7	8	1	rest
140690	5	8	2	task
145793	8	8	3	interval
153792	7	9	1	rest
160693	5	9	2	task
165789	8	9	3	interval
173843	7	10	1	rest
180702	5	10	2	task
185795	8	10	3	interval
193857	7	11	1	rest
200692	5	11	2	task
205799	8	11	3	interval
213810	7	12	1	rest
220693	5	12	2	task
225804	8	12	3	interval
233824	7	13	1	rest
240701	5	13	2	task
245810	8	13	3	interval
253832	7	14	1	rest
260709	5	14	2	task
265809	8	14	3	interval
273874	7	15	1	rest
280731	5	15	2	task
285819	8	15	3	interval
293853	7	16	1	rest
300708	5	16	2	task
305825	8	16	3	interval
313846	7	17	1	rest
320723	5	17	2	task
325823	8	17	3	interval
333889	7	18	1	rest
340719	5	18	2	task
345825	8	18	3	interval
353864	7	19	1	rest
360718	5	19	2	task
365823	8	19	3	interval
373826	7	20	1	rest
380724	5	20	2	task
385830	8	20	3	interval
393876	12	21	1	rest
405835	8	21	2	task
413850	7	21	3	interval
420732	5	22	1	rest
425837	8	22	2	task
433913	7	22	3	interval
440947	5	23	1	rest
445841	8	23	2	task
453877	12	23	3	interval
465838	8	24	1	rest
473868	7	24	2	task
480742	5	24	3	interval
485843	8	25	1	rest
493907	9	25	2	task
502430	5	25	3	interval
