onset	duration	trial	value	instruction
24454	8	1	3	interval
32490	7	2	1	rest
39325	5	2	2	task
44451	8	2	3	interval
52444	7	3	1	rest
59334	5	3	2	task
64438	8	3	3	interval
72490	7	4	1	rest
79338	5	4	2	task
84440	8	4	3	interval
92471	7	5	1	rest
99342	5	5	2	task
104442	8	5	3	interval
112493	7	6	1	rest
119339	5	6	2	task
124445	8	6	3	interval
132488	7	7	1	rest
139345	5	7	2	task
144448	8	7	3	interval
152470	7	8	1	rest
159354	5	8	2	task
164450	8	8	3	interval
172488	7	9	1	rest
179343	5	9	2	task
184452	8	9	3	interval
192521	7	10	1	rest
199353	5	10	2	task
204449	8	10	3	interval
212495	7	11	1	rest
219364	5	11	2	task
224462	8	11	3	interval
232484	12	12	1	rest
244460	8	12	2	task
252509	7	12	3	interval
259359	5	13	1	rest
264463	8	13	2	task
272529	7	13	3	interval
279361	5	14	1	rest
284469	8	14	2	task
292494	7	14	3	interval
299371	5	15	1	rest
304469	8	15	2	task
312521	7	15	3	interval
319371	5	16	1	rest
324468	8	16	2	task
332549	7	16	3	interval
339368	5	17	1	rest
344473	8	17	2	task
352523	7	17	3	interval
359368	5	18	1	rest
364474	8	18	2	task
372506	7	18	3	interval
379371	5	19	1	rest
384475	8	19	2	task
392549	7	19	3	interval
399372	5	20	1	rest
404481	8	20	2	task
412476	12	20	3	interval
424477	8	21	1	rest
432549	7	21	2	task
439385	5	21	3	interval
444474	8	22	1	rest
452505	7	22	2	task
459377	5	22	3	interval
464476	8	23	1	rest
472481	7	23	2	task
479377	5	23	3	interval
484473	8	24	1	rest
492539	7	24	2	task
499379	5	24	3	interval
504481	8	25	1	rest
512529	7	25	2	task
519389	5	25	3	interval
