onset	duration	trial	value	instruction
16413	8	1	2	task
24451	7	1	3	interval
31275	5	2	1	rest
36375	8	2	2	task
44403	7	2	3	interval
51279	5	3	1	rest
56377	8	3	2	task
64388	7	3	3	interval
71277	5	4	1	rest
76386	8	4	2	task
84404	7	4	3	interval
91294	5	5	1	rest
96385	8	5	2	task
104419	7	5	3	interval
111286	5	6	1	rest
116396	8	6	2	task
124440	7	6	3	interval
131283	5	7	1	rest
136388	8	7	2	task
144449	7	7	3	interval
151284	5	8	1	rest
156388	8	8	2	task
164386	7	8	3	interval
171290	5	9	1	rest
176393	8	9	2	task
184409	7	9	3	interval
191296	5	10	1	rest
196395	8	10	2	task
204425	7	10	3	interval
211291	5	11	1	rest
216400	8	11	2	task
224421	7	11	3	interval
231296	5	12	1	rest
236401	8	12	2	task
244419	7	12	3	interval
251294	5	13	1	rest
256399	8	13	2	task
264407	7	13	3	interval
271305	5	14	1	rest
276404	8	14	2	task
284452	12	14	3	interval
296403	8	15	1	rest
304438	7	15	2	task
311615	5	15	3	interval
316407	8	16	1	rest
324365	7	16	2	task
331302	5	16	3	interval
336411	8	17	1	rest
344416	7	17	2	task
351311	5	17	3	interval
356414	8	18	1	rest
364458	7	18	2	task
371308	5	18	3	interval
376416	8	19	1	rest
384443	7	19	2	task
391313	5	19	3	interval
396418	8	20	1	rest
404469	7	20	2	task
411310	5	20	3	interval
416419	8	21	1	rest
424439	7	21	2	task
431307	5	21	3	interval
436418	8	22	1	rest
444471	7	22	2	task
451317	5	22	3	interval
456425	8	23	1	rest
464455	8	23	2	task
471927	5	23	3	interval
476429	8	24	1	rest
484403	7	24	2	task
491322	5	24	3	interval
496436	8	25	1	rest
504493	7	25	2	task
511327	5	25	3	interval
