onset	duration	trial	value	instruction
4799	8	1	1	rest
12757	7	1	2	task
19631	5	1	3	interval
24728	8	2	1	rest
32773	7	2	2	task
39641	5	2	3	interval
44738	8	3	1	rest
52797	7	3	2	task
59643	5	3	3	interval
64743	8	4	1	rest
72781	7	4	2	task
79637	5	4	3	interval
84746	8	5	1	rest
92759	7	5	2	task
99641	5	5	3	interval
104740	8	6	1	rest
112813	7	6	2	task
119652	5	6	3	interval
124756	8	7	1	rest
132831	7	7	2	task
139637	5	7	3	interval
144741	8	8	1	rest
152764	7	8	2	task
159643	5	8	3	interval
164746	8	9	1	rest
172759	7	9	2	task
179649	5	9	3	interval
184751	8	10	1	rest
192779	7	10	2	task
199810	5	10	3	interval
204757	8	11	1	rest
212780	7	11	2	task
219652	5	11	3	interval
224752	8	12	1	rest
232805	7	12	2	task
239656	5	12	3	interval
244757	8	13	1	rest
252763	7	13	2	task
259653	5	13	3	interval
264758	8	14	1	rest
272812	7	14	2	task
279659	5	14	3	interval
284760	8	15	1	rest
292799	7	15	2	task
299665	5	15	3	interval
304768	8	16	1	rest
312838	7	16	2	task
319665	5	16	3	interval
324762	8	17	1	rest
332814	7	17	2	task
339665	5	17	3	interval
344784	8	18	1	rest
352811	7	18	2	task
359674	5	18	3	interval
364773	8	19	1	rest
372799	10	19	2	task
382952	3	19	3	interval
386175	7	20	1	rest
392818	7	20	2	task
399666	5	20	3	interval
404773	8	21	1	rest
412856	7	21	2	task
419697	5	21	3	interval
424778	8	22	1	rest
432818	7	22	2	task
439678	5	22	3	interval
444797	8	23	1	rest
452801	8	23	2	task
460478	4	23	3	interval
464786	8	24	1	rest
472827	7	24	2	task
479683	5	24	3	interval
484782	8	25	1	rest
492852	7	25	2	task
499685	5	25	3	interval
