onset	duration	trial	value	instruction
10928	8	1	1	rest
18881	7	1	2	task
25746	5	1	3	interval
30847	8	2	1	rest
38913	7	2	2	task
45750	5	2	3	interval
50854	8	3	1	rest
58860	7	3	2	task
65984	5	3	3	interval
70856	8	4	1	rest
78906	7	4	2	task
85765	5	4	3	interval
90863	8	5	1	rest
98872	7	5	2	task
105756	5	5	3	interval
110861	8	6	1	rest
118916	7	6	2	task
125762	5	6	3	interval
130857	8	7	1	rest
138871	7	7	2	task
145760	5	7	3	interval
150870	8	8	1	rest
158862	7	8	2	task
165761	5	8	3	interval
170869	8	9	1	rest
178891	7	9	2	task
185767	5	9	3	interval
190875	8	10	1	rest
198888	8	10	2	task
206978	4	10	3	interval
210875	8	11	1	rest
218835	7	11	2	task
225775	5	11	3	interval
230873	8	12	1	rest
238884	7	12	2	task
245795	5	12	3	interval
250883	8	13	1	rest
258937	7	13	2	task
265771	5	13	3	interval
270879	8	14	1	rest
278883	7	14	2	task
285779	5	14	3	interval
290879	8	15	1	rest
298883	7	15	2	task
305780	5	15	3	interval
310879	8	16	1	rest
318911	7	16	2	task
325782	5	16	3	interval
330877	8	17	1	rest
338889	7	17	2	task
345774	5	17	3	interval
350878	8	18	1	rest
358910	7	18	2	task
365780	5	18	3	interval
370888	8	19	1	rest
378954	7	19	2	task
385789	5	19	3	interval
390887	8	20	1	rest
398908	7	20	2	task
405791	5	20	3	interval
410897	8	21	1	rest
418932	7	21	2	task
425801	5	21	3	interval
430895	8	22	1	rest
438934	7	22	2	task
445802	5	22	3	interval
450897	8	23	1	rest
458956	8	23	2	task
466912	4	23	3	interval
470901	8	24	1	rest
478926	7	24	2	task
485804	5	24	3	interval
490902	8	25	1	rest
498951	7	25	2	task
505812	5	25	3	interval
