onset	duration	trial	value	instruction
9978	8	1	1	rest
17986	7	1	2	task
24853	5	1	3	interval
29950	8	2	1	rest
37961	7	2	2	task
44846	5	2	3	interval
49950	8	3	1	rest
57986	7	3	2	task
64848	5	3	3	interval
69952	8	4	1	rest
77960	7	4	2	task
84852	5	4	3	interval
89956	8	5	1	rest
98039	7	5	2	task
104854	5	5	3	interval
109966	8	6	1	rest
117953	7	6	2	task
124863	5	6	3	interval
129963	8	7	1	rest
138000	7	7	2	task
144857	5	7	3	interval
149958	8	8	1	rest
158011	7	8	2	task
164857	5	8	3	interval
169971	8	9	1	rest
178007	7	9	2	task
184873	5	9	3	interval
189975	8	10	1	rest
197969	7	10	2	task
204881	5	10	3	interval
209977	8	11	1	rest
217935	7	11	2	task
224898	5	11	3	interval
229976	8	12	1	rest
237996	7	12	2	task
245187	5	12	3	interval
249977	8	13	1	rest
257989	7	13	2	task
264886	5	13	3	interval
269981	8	14	1	rest
278033	7	14	2	task
284891	5	14	3	interval
289984	8	15	1	rest
298017	7	15	2	task
304888	5	15	3	interval
309992	8	16	1	rest
318031	7	16	2	task
324882	5	16	3	interval
329990	8	17	1	rest
338013	7	17	2	task
344887	5	17	3	interval
349996	8	18	1	rest
358037	7	18	2	task
364907	5	18	3	interval
369993	8	19	1	rest
378010	7	19	2	task
384902	5	19	3	interval
390017	8	20	1	rest
398005	7	20	2	task
404911	5	20	3	interval
410013	8	21	1	rest
418016	7	21	2	task
424910	5	21	3	interval
430010	8	22	1	rest
438022	7	22	2	task
444909	5	22	3	interval
450015	8	23	1	rest
458045	7	23	2	task
464911	5	23	3	interval
470019	8	24	1	rest
478058	7	24	2	task
484921	5	24	3	interval
490018	8	25	1	rest
498069	7	25	2	task
504916	5	25	3	interval
